threshold,tp,tn,fp,fn,tpr,fpr
0.43,212,292,8,88,0.706666666667,0.0266666666667
0.44,214,292,8,86,0.713333333333,0.0266666666667
0.45,221,291,9,79,0.736666666667,0.03
0.46,223,290,10,77,0.743333333333,0.0333333333333
0.47,226,290,10,74,0.753333333333,0.0333333333333
0.48,231,289,11,69,0.77,0.0366666666667
0.49,233,288,12,67,0.776666666667,0.04
0.5,236,288,12,64,0.786666666667,0.04
0.51,241,286,14,59,0.803333333333,0.0466666666667
0.52,247,285,15,53,0.823333333333,0.05
0.53,251,284,16,49,0.836666666667,0.0533333333333
0.54,253,281,19,47,0.843333333333,0.0633333333333
0.55,257,280,20,43,0.856666666667,0.0666666666667
0.56,259,280,20,41,0.863333333333,0.0666666666667
0.57,260,279,21,40,0.866666666667,0.07
0.58,263,279,21,37,0.876666666667,0.07
0.59,263,274,26,37,0.876666666667,0.0866666666667
0.6,263,271,29,37,0.876666666667,0.0966666666667
0.61,263,270,30,37,0.876666666667,0.1
0.62,263,268,32,37,0.876666666667,0.106666666667
0.63,267,266,34,33,0.89,0.113333333333
0.64,268,265,35,32,0.893333333333,0.116666666667
0.65,270,260,40,30,0.9,0.133333333333
0.66,273,260,40,27,0.91,0.133333333333
0.67,274,259,41,26,0.913333333333,0.136666666667
0.68,276,258,42,24,0.92,0.14
0.69,276,258,42,24,0.92,0.14
0.7,277,258,42,23,0.923333333333,0.14
0.71,278,257,43,22,0.926666666667,0.143333333333
0.72,278,257,43,22,0.926666666667,0.143333333333
0.73,279,256,44,21,0.93,0.146666666667
0.74,280,254,46,20,0.933333333333,0.153333333333
0.75,281,252,48,19,0.936666666667,0.16
0.76,281,249,51,19,0.936666666667,0.17
0.77,283,249,51,17,0.943333333333,0.17
0.78,283,245,55,17,0.943333333333,0.183333333333
0.79,283,245,55,17,0.943333333333,0.183333333333
0.8,283,242,58,17,0.943333333333,0.193333333333
0.81,283,240,60,17,0.943333333333,0.2
0.82,284,239,61,16,0.946666666667,0.203333333333
0.83,285,237,63,15,0.95,0.21
0.84,285,235,65,15,0.95,0.216666666667
0.85,286,233,67,14,0.953333333333,0.223333333333
0.86,286,232,68,14,0.953333333333,0.226666666667
0.87,286,231,69,14,0.953333333333,0.23
0.88,287,227,73,13,0.956666666667,0.243333333333
0.89,287,227,73,13,0.956666666667,0.243333333333
0.9,288,222,78,12,0.96,0.26
0.91,288,221,79,12,0.96,0.263333333333
0.92,289,216,84,11,0.963333333333,0.28
0.93,289,214,86,11,0.963333333333,0.286666666667
0.94,291,213,87,9,0.97,0.29
0.95,291,213,87,9,0.97,0.29
0.96,291,212,88,9,0.97,0.293333333333
0.97,292,205,95,8,0.973333333333,0.316666666667
0.98,293,203,97,7,0.976666666667,0.323333333333
0.99,293,203,97,7,0.976666666667,0.323333333333
1.0,293,200,100,7,0.976666666667,0.333333333333
1.01,293,200,100,7,0.976666666667,0.333333333333
1.02,293,199,101,7,0.976666666667,0.336666666667
1.03,293,198,102,7,0.976666666667,0.34
1.04,294,197,103,6,0.98,0.343333333333
1.05,294,196,104,6,0.98,0.346666666667
1.06,294,194,106,6,0.98,0.353333333333
1.07,294,194,106,6,0.98,0.353333333333
1.08,294,191,109,6,0.98,0.363333333333
1.09,295,189,111,5,0.983333333333,0.37
1.1,295,185,115,5,0.983333333333,0.383333333333
1.11,295,185,115,5,0.983333333333,0.383333333333
1.12,295,184,116,5,0.983333333333,0.386666666667
1.13,295,181,119,5,0.983333333333,0.396666666667
1.14,295,178,122,5,0.983333333333,0.406666666667
1.15,295,176,124,5,0.983333333333,0.413333333333
1.16,295,172,128,5,0.983333333333,0.426666666667
1.17,295,172,128,5,0.983333333333,0.426666666667
1.18,295,170,130,5,0.983333333333,0.433333333333
1.19,295,168,132,5,0.983333333333,0.44
1.2,295,164,136,5,0.983333333333,0.453333333333
1.21,295,162,138,5,0.983333333333,0.46
1.22,295,159,141,5,0.983333333333,0.47
1.23,296,157,143,4,0.986666666667,0.476666666667
1.24,296,155,145,4,0.986666666667,0.483333333333
1.25,296,152,148,4,0.986666666667,0.493333333333
1.26,296,151,149,4,0.986666666667,0.496666666667
1.27,296,151,149,4,0.986666666667,0.496666666667
1.28,296,149,151,4,0.986666666667,0.503333333333
1.29,296,146,154,4,0.986666666667,0.513333333333
1.3,296,144,156,4,0.986666666667,0.52
1.31,296,140,160,4,0.986666666667,0.533333333333
1.32,296,136,164,4,0.986666666667,0.546666666667
1.33,296,136,164,4,0.986666666667,0.546666666667
1.34,296,134,166,4,0.986666666667,0.553333333333
1.35,296,134,166,4,0.986666666667,0.553333333333
1.36,296,132,168,4,0.986666666667,0.56
1.37,296,130,170,4,0.986666666667,0.566666666667
1.38,296,130,170,4,0.986666666667,0.566666666667
1.39,296,129,171,4,0.986666666667,0.57
1.4,296,124,176,4,0.986666666667,0.586666666667
1.41,296,122,178,4,0.986666666667,0.593333333333
1.42,296,120,180,4,0.986666666667,0.6
1.43,296,118,182,4,0.986666666667,0.606666666667
1.44,296,116,184,4,0.986666666667,0.613333333333
1.45,296,115,185,4,0.986666666667,0.616666666667
1.46,296,113,187,4,0.986666666667,0.623333333333
1.47,296,111,189,4,0.986666666667,0.63
1.48,297,109,191,3,0.99,0.636666666667
1.49,297,107,193,3,0.99,0.643333333333
1.5,298,106,194,2,0.993333333333,0.646666666667
1.51,298,105,195,2,0.993333333333,0.65
1.52,298,104,196,2,0.993333333333,0.653333333333
1.53,298,103,197,2,0.993333333333,0.656666666667
1.54,298,101,199,2,0.993333333333,0.663333333333
1.55,298,98,202,2,0.993333333333,0.673333333333
1.56,298,94,206,2,0.993333333333,0.686666666667
1.57,298,93,207,2,0.993333333333,0.69
1.58,298,90,210,2,0.993333333333,0.7
1.59,298,88,212,2,0.993333333333,0.706666666667
1.6,298,87,213,2,0.993333333333,0.71
1.61,298,84,216,2,0.993333333333,0.72
1.62,298,81,219,2,0.993333333333,0.73
1.63,298,79,221,2,0.993333333333,0.736666666667
1.64,298,77,223,2,0.993333333333,0.743333333333
1.65,298,75,225,2,0.993333333333,0.75
1.66,298,75,225,2,0.993333333333,0.75
1.67,298,74,226,2,0.993333333333,0.753333333333
1.68,298,74,226,2,0.993333333333,0.753333333333
1.69,298,72,228,2,0.993333333333,0.76
1.7,298,72,228,2,0.993333333333,0.76
1.71,298,71,229,2,0.993333333333,0.763333333333
1.72,299,68,232,1,0.996666666667,0.773333333333
1.73,299,66,234,1,0.996666666667,0.78
1.74,299,62,238,1,0.996666666667,0.793333333333
1.75,299,61,239,1,0.996666666667,0.796666666667
1.76,300,59,241,0,1.0,0.803333333333
1.77,300,57,243,0,1.0,0.81
1.78,300,54,246,0,1.0,0.82
1.79,300,53,247,0,1.0,0.823333333333
1.8,300,52,248,0,1.0,0.826666666667
1.81,300,52,248,0,1.0,0.826666666667
1.82,300,49,251,0,1.0,0.836666666667
1.83,300,47,253,0,1.0,0.843333333333
1.84,300,46,254,0,1.0,0.846666666667
1.85,300,42,258,0,1.0,0.86
1.86,300,40,260,0,1.0,0.866666666667
1.87,300,40,260,0,1.0,0.866666666667
1.88,300,39,261,0,1.0,0.87
1.89,300,38,262,0,1.0,0.873333333333
1.9,300,38,262,0,1.0,0.873333333333
1.91,300,36,264,0,1.0,0.88
1.92,300,35,265,0,1.0,0.883333333333
1.93,300,35,265,0,1.0,0.883333333333
1.94,300,34,266,0,1.0,0.886666666667
1.95,300,33,267,0,1.0,0.89
1.96,300,33,267,0,1.0,0.89
1.97,300,32,268,0,1.0,0.893333333333
1.98,300,31,269,0,1.0,0.896666666667
1.99,300,31,269,0,1.0,0.896666666667
2.0,300,30,270,0,1.0,0.9
2.01,300,30,270,0,1.0,0.9
2.02,300,28,272,0,1.0,0.906666666667
2.03,300,28,272,0,1.0,0.906666666667
2.04,300,28,272,0,1.0,0.906666666667
2.05,300,26,274,0,1.0,0.913333333333
2.06,300,26,274,0,1.0,0.913333333333
2.07,300,26,274,0,1.0,0.913333333333
2.08,300,26,274,0,1.0,0.913333333333
2.09,300,25,275,0,1.0,0.916666666667
2.1,300,22,278,0,1.0,0.926666666667
2.11,300,22,278,0,1.0,0.926666666667
2.12,300,20,280,0,1.0,0.933333333333
2.13,300,19,281,0,1.0,0.936666666667
2.14,300,19,281,0,1.0,0.936666666667
2.15,300,18,282,0,1.0,0.94
2.16,300,17,283,0,1.0,0.943333333333
2.17,300,16,284,0,1.0,0.946666666667
2.18,300,15,285,0,1.0,0.95
2.19,300,15,285,0,1.0,0.95
2.2,300,15,285,0,1.0,0.95
2.21,300,15,285,0,1.0,0.95
2.22,300,15,285,0,1.0,0.95
2.23,300,15,285,0,1.0,0.95
2.24,300,15,285,0,1.0,0.95
2.25,300,13,287,0,1.0,0.956666666667
2.26,300,13,287,0,1.0,0.956666666667
2.27,300,13,287,0,1.0,0.956666666667
2.28,300,12,288,0,1.0,0.96
2.29,300,10,290,0,1.0,0.966666666667
2.3,300,10,290,0,1.0,0.966666666667
2.31,300,9,291,0,1.0,0.97
2.32,300,9,291,0,1.0,0.97
2.33,300,9,291,0,1.0,0.97
2.34,300,9,291,0,1.0,0.97
2.35,300,9,291,0,1.0,0.97
2.36,300,9,291,0,1.0,0.97
2.37,300,9,291,0,1.0,0.97
2.38,300,9,291,0,1.0,0.97
2.39,300,8,292,0,1.0,0.973333333333
2.4,300,7,293,0,1.0,0.976666666667
2.41,300,6,294,0,1.0,0.98
2.42,300,6,294,0,1.0,0.98
2.43,300,6,294,0,1.0,0.98
2.44,300,6,294,0,1.0,0.98
2.45,300,6,294,0,1.0,0.98
2.46,300,6,294,0,1.0,0.98
2.47,300,6,294,0,1.0,0.98
2.48,300,6,294,0,1.0,0.98
2.49,300,6,294,0,1.0,0.98
2.5,300,6,294,0,1.0,0.98
2.51,300,6,294,0,1.0,0.98
2.52,300,6,294,0,1.0,0.98
2.53,300,6,294,0,1.0,0.98
2.54,300,6,294,0,1.0,0.98
2.55,300,5,295,0,1.0,0.983333333333
2.56,300,5,295,0,1.0,0.983333333333
2.57,300,5,295,0,1.0,0.983333333333
2.58,300,5,295,0,1.0,0.983333333333
2.59,300,5,295,0,1.0,0.983333333333
2.6,300,4,296,0,1.0,0.986666666667
2.61,300,3,297,0,1.0,0.99
2.62,300,3,297,0,1.0,0.99
2.63,300,3,297,0,1.0,0.99
2.64,300,3,297,0,1.0,0.99
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,2,298,0,1.0,0.993333333333
2.68,300,2,298,0,1.0,0.993333333333
2.69,300,2,298,0,1.0,0.993333333333
2.7,300,2,298,0,1.0,0.993333333333
2.71,300,2,298,0,1.0,0.993333333333
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,1,299,0,1.0,0.996666666667
2.83,300,1,299,0,1.0,0.996666666667
2.84,300,1,299,0,1.0,0.996666666667
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,1,299,0,1.0,0.996666666667
2.87,300,1,299,0,1.0,0.996666666667
2.88,300,1,299,0,1.0,0.996666666667
2.89,300,1,299,0,1.0,0.996666666667
2.9,300,1,299,0,1.0,0.996666666667
2.91,300,1,299,0,1.0,0.996666666667
2.92,300,1,299,0,1.0,0.996666666667
2.93,300,1,299,0,1.0,0.996666666667
2.94,300,1,299,0,1.0,0.996666666667
2.95,300,1,299,0,1.0,0.996666666667
2.96,300,1,299,0,1.0,0.996666666667
2.97,300,1,299,0,1.0,0.996666666667
2.98,300,1,299,0,1.0,0.996666666667
2.99,300,1,299,0,1.0,0.996666666667
3.0,300,1,299,0,1.0,0.996666666667
3.01,300,1,299,0,1.0,0.996666666667
3.02,300,1,299,0,1.0,0.996666666667
3.03,300,1,299,0,1.0,0.996666666667
3.04,300,1,299,0,1.0,0.996666666667
3.05,300,1,299,0,1.0,0.996666666667
3.06,300,1,299,0,1.0,0.996666666667
3.07,300,1,299,0,1.0,0.996666666667
3.08,300,1,299,0,1.0,0.996666666667
3.09,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
