threshold,tp,tn,fp,fn,tpr,fpr
0.45,223,284,16,77,0.743333333333,0.0533333333333
0.46,225,282,18,75,0.75,0.06
0.47,229,277,23,71,0.763333333333,0.0766666666667
0.48,233,277,23,67,0.776666666667,0.0766666666667
0.49,236,270,30,64,0.786666666667,0.1
0.5,239,267,33,61,0.796666666667,0.11
0.51,241,267,33,59,0.803333333333,0.11
0.52,244,263,37,56,0.813333333333,0.123333333333
0.53,244,262,38,56,0.813333333333,0.126666666667
0.54,246,260,40,54,0.82,0.133333333333
0.55,248,258,42,52,0.826666666667,0.14
0.56,250,253,47,50,0.833333333333,0.156666666667
0.57,250,253,47,50,0.833333333333,0.156666666667
0.58,252,252,48,48,0.84,0.16
0.59,255,252,48,45,0.85,0.16
0.6,257,252,48,43,0.856666666667,0.16
0.61,257,250,50,43,0.856666666667,0.166666666667
0.62,258,248,52,42,0.86,0.173333333333
0.63,263,245,55,37,0.876666666667,0.183333333333
0.64,264,244,56,36,0.88,0.186666666667
0.65,267,244,56,33,0.89,0.186666666667
0.66,269,241,59,31,0.896666666667,0.196666666667
0.67,270,240,60,30,0.9,0.2
0.68,270,239,61,30,0.9,0.203333333333
0.69,272,238,62,28,0.906666666667,0.206666666667
0.7,272,238,62,28,0.906666666667,0.206666666667
0.71,275,237,63,25,0.916666666667,0.21
0.72,276,235,65,24,0.92,0.216666666667
0.73,278,233,67,22,0.926666666667,0.223333333333
0.74,279,232,68,21,0.93,0.226666666667
0.75,280,232,68,20,0.933333333333,0.226666666667
0.76,281,229,71,19,0.936666666667,0.236666666667
0.77,281,229,71,19,0.936666666667,0.236666666667
0.78,281,228,72,19,0.936666666667,0.24
0.79,281,226,74,19,0.936666666667,0.246666666667
0.8,281,224,76,19,0.936666666667,0.253333333333
0.81,281,220,80,19,0.936666666667,0.266666666667
0.82,281,220,80,19,0.936666666667,0.266666666667
0.83,281,217,83,19,0.936666666667,0.276666666667
0.84,282,215,85,18,0.94,0.283333333333
0.85,282,214,86,18,0.94,0.286666666667
0.86,283,213,87,17,0.943333333333,0.29
0.87,284,209,91,16,0.946666666667,0.303333333333
0.88,284,206,94,16,0.946666666667,0.313333333333
0.89,284,204,96,16,0.946666666667,0.32
0.9,284,201,99,16,0.946666666667,0.33
0.91,284,198,102,16,0.946666666667,0.34
0.92,285,194,106,15,0.95,0.353333333333
0.93,285,193,107,15,0.95,0.356666666667
0.94,285,192,108,15,0.95,0.36
0.95,286,188,112,14,0.953333333333,0.373333333333
0.96,286,187,113,14,0.953333333333,0.376666666667
0.97,286,185,115,14,0.953333333333,0.383333333333
0.98,288,181,119,12,0.96,0.396666666667
0.99,289,180,120,11,0.963333333333,0.4
1.0,289,179,121,11,0.963333333333,0.403333333333
1.01,289,179,121,11,0.963333333333,0.403333333333
1.02,290,178,122,10,0.966666666667,0.406666666667
1.03,290,176,124,10,0.966666666667,0.413333333333
1.04,290,175,125,10,0.966666666667,0.416666666667
1.05,290,172,128,10,0.966666666667,0.426666666667
1.06,291,168,132,9,0.97,0.44
1.07,291,166,134,9,0.97,0.446666666667
1.08,291,165,135,9,0.97,0.45
1.09,291,163,137,9,0.97,0.456666666667
1.1,291,161,139,9,0.97,0.463333333333
1.11,292,160,140,8,0.973333333333,0.466666666667
1.12,292,157,143,8,0.973333333333,0.476666666667
1.13,292,155,145,8,0.973333333333,0.483333333333
1.14,292,153,147,8,0.973333333333,0.49
1.15,292,153,147,8,0.973333333333,0.49
1.16,292,153,147,8,0.973333333333,0.49
1.17,292,149,151,8,0.973333333333,0.503333333333
1.18,292,147,153,8,0.973333333333,0.51
1.19,292,146,154,8,0.973333333333,0.513333333333
1.2,293,144,156,7,0.976666666667,0.52
1.21,293,142,158,7,0.976666666667,0.526666666667
1.22,293,139,161,7,0.976666666667,0.536666666667
1.23,293,137,163,7,0.976666666667,0.543333333333
1.24,293,134,166,7,0.976666666667,0.553333333333
1.25,293,132,168,7,0.976666666667,0.56
1.26,293,131,169,7,0.976666666667,0.563333333333
1.27,293,129,171,7,0.976666666667,0.57
1.28,293,129,171,7,0.976666666667,0.57
1.29,293,127,173,7,0.976666666667,0.576666666667
1.3,293,126,174,7,0.976666666667,0.58
1.31,293,125,175,7,0.976666666667,0.583333333333
1.32,293,123,177,7,0.976666666667,0.59
1.33,293,123,177,7,0.976666666667,0.59
1.34,293,122,178,7,0.976666666667,0.593333333333
1.35,293,120,180,7,0.976666666667,0.6
1.36,293,120,180,7,0.976666666667,0.6
1.37,293,120,180,7,0.976666666667,0.6
1.38,293,119,181,7,0.976666666667,0.603333333333
1.39,293,118,182,7,0.976666666667,0.606666666667
1.4,294,115,185,6,0.98,0.616666666667
1.41,294,113,187,6,0.98,0.623333333333
1.42,294,111,189,6,0.98,0.63
1.43,294,110,190,6,0.98,0.633333333333
1.44,294,109,191,6,0.98,0.636666666667
1.45,294,107,193,6,0.98,0.643333333333
1.46,294,105,195,6,0.98,0.65
1.47,294,102,198,6,0.98,0.66
1.48,294,101,199,6,0.98,0.663333333333
1.49,294,100,200,6,0.98,0.666666666667
1.5,295,98,202,5,0.983333333333,0.673333333333
1.51,295,94,206,5,0.983333333333,0.686666666667
1.52,295,92,208,5,0.983333333333,0.693333333333
1.53,295,92,208,5,0.983333333333,0.693333333333
1.54,295,89,211,5,0.983333333333,0.703333333333
1.55,295,88,212,5,0.983333333333,0.706666666667
1.56,295,87,213,5,0.983333333333,0.71
1.57,295,87,213,5,0.983333333333,0.71
1.58,296,85,215,4,0.986666666667,0.716666666667
1.59,296,83,217,4,0.986666666667,0.723333333333
1.6,296,83,217,4,0.986666666667,0.723333333333
1.61,296,82,218,4,0.986666666667,0.726666666667
1.62,296,79,221,4,0.986666666667,0.736666666667
1.63,296,79,221,4,0.986666666667,0.736666666667
1.64,296,78,222,4,0.986666666667,0.74
1.65,296,78,222,4,0.986666666667,0.74
1.66,296,75,225,4,0.986666666667,0.75
1.67,296,75,225,4,0.986666666667,0.75
1.68,296,74,226,4,0.986666666667,0.753333333333
1.69,296,73,227,4,0.986666666667,0.756666666667
1.7,296,71,229,4,0.986666666667,0.763333333333
1.71,296,69,231,4,0.986666666667,0.77
1.72,296,68,232,4,0.986666666667,0.773333333333
1.73,296,66,234,4,0.986666666667,0.78
1.74,296,63,237,4,0.986666666667,0.79
1.75,296,62,238,4,0.986666666667,0.793333333333
1.76,297,59,241,3,0.99,0.803333333333
1.77,297,58,242,3,0.99,0.806666666667
1.78,297,58,242,3,0.99,0.806666666667
1.79,297,53,247,3,0.99,0.823333333333
1.8,297,52,248,3,0.99,0.826666666667
1.81,297,52,248,3,0.99,0.826666666667
1.82,297,51,249,3,0.99,0.83
1.83,297,49,251,3,0.99,0.836666666667
1.84,297,46,254,3,0.99,0.846666666667
1.85,297,43,257,3,0.99,0.856666666667
1.86,297,43,257,3,0.99,0.856666666667
1.87,297,42,258,3,0.99,0.86
1.88,297,42,258,3,0.99,0.86
1.89,298,42,258,2,0.993333333333,0.86
1.9,298,40,260,2,0.993333333333,0.866666666667
1.91,298,40,260,2,0.993333333333,0.866666666667
1.92,298,39,261,2,0.993333333333,0.87
1.93,298,36,264,2,0.993333333333,0.88
1.94,298,36,264,2,0.993333333333,0.88
1.95,298,36,264,2,0.993333333333,0.88
1.96,298,35,265,2,0.993333333333,0.883333333333
1.97,298,32,268,2,0.993333333333,0.893333333333
1.98,298,31,269,2,0.993333333333,0.896666666667
1.99,298,31,269,2,0.993333333333,0.896666666667
2.0,298,31,269,2,0.993333333333,0.896666666667
2.01,298,30,270,2,0.993333333333,0.9
2.02,298,28,272,2,0.993333333333,0.906666666667
2.03,298,28,272,2,0.993333333333,0.906666666667
2.04,298,28,272,2,0.993333333333,0.906666666667
2.05,298,27,273,2,0.993333333333,0.91
2.06,298,27,273,2,0.993333333333,0.91
2.07,298,27,273,2,0.993333333333,0.91
2.08,298,26,274,2,0.993333333333,0.913333333333
2.09,298,24,276,2,0.993333333333,0.92
2.1,298,24,276,2,0.993333333333,0.92
2.11,299,24,276,1,0.996666666667,0.92
2.12,299,21,279,1,0.996666666667,0.93
2.13,299,20,280,1,0.996666666667,0.933333333333
2.14,299,20,280,1,0.996666666667,0.933333333333
2.15,299,20,280,1,0.996666666667,0.933333333333
2.16,300,19,281,0,1.0,0.936666666667
2.17,300,17,283,0,1.0,0.943333333333
2.18,300,16,284,0,1.0,0.946666666667
2.19,300,15,285,0,1.0,0.95
2.2,300,14,286,0,1.0,0.953333333333
2.21,300,13,287,0,1.0,0.956666666667
2.22,300,12,288,0,1.0,0.96
2.23,300,11,289,0,1.0,0.963333333333
2.24,300,11,289,0,1.0,0.963333333333
2.25,300,11,289,0,1.0,0.963333333333
2.26,300,11,289,0,1.0,0.963333333333
2.27,300,11,289,0,1.0,0.963333333333
2.28,300,11,289,0,1.0,0.963333333333
2.29,300,11,289,0,1.0,0.963333333333
2.3,300,11,289,0,1.0,0.963333333333
2.31,300,11,289,0,1.0,0.963333333333
2.32,300,10,290,0,1.0,0.966666666667
2.33,300,10,290,0,1.0,0.966666666667
2.34,300,10,290,0,1.0,0.966666666667
2.35,300,9,291,0,1.0,0.97
2.36,300,7,293,0,1.0,0.976666666667
2.37,300,7,293,0,1.0,0.976666666667
2.38,300,7,293,0,1.0,0.976666666667
2.39,300,7,293,0,1.0,0.976666666667
2.4,300,7,293,0,1.0,0.976666666667
2.41,300,6,294,0,1.0,0.98
2.42,300,6,294,0,1.0,0.98
2.43,300,6,294,0,1.0,0.98
2.44,300,6,294,0,1.0,0.98
2.45,300,6,294,0,1.0,0.98
2.46,300,6,294,0,1.0,0.98
2.47,300,5,295,0,1.0,0.983333333333
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,5,295,0,1.0,0.983333333333
2.5,300,4,296,0,1.0,0.986666666667
2.51,300,3,297,0,1.0,0.99
2.52,300,3,297,0,1.0,0.99
2.53,300,3,297,0,1.0,0.99
2.54,300,3,297,0,1.0,0.99
2.55,300,3,297,0,1.0,0.99
2.56,300,3,297,0,1.0,0.99
2.57,300,2,298,0,1.0,0.993333333333
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,1,299,0,1.0,0.996666666667
2.83,300,1,299,0,1.0,0.996666666667
2.84,300,1,299,0,1.0,0.996666666667
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,1,299,0,1.0,0.996666666667
2.87,300,1,299,0,1.0,0.996666666667
2.88,300,1,299,0,1.0,0.996666666667
2.89,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
