threshold,tp,tn,fp,fn,tpr,fpr
0.42,208,289,11,92,0.693333333333,0.0366666666667
0.43,213,288,12,87,0.71,0.04
0.44,218,288,12,82,0.726666666667,0.04
0.45,224,286,14,76,0.746666666667,0.0466666666667
0.46,227,285,15,73,0.756666666667,0.05
0.47,231,285,15,69,0.77,0.05
0.48,232,284,16,68,0.773333333333,0.0533333333333
0.49,238,282,18,62,0.793333333333,0.06
0.5,242,279,21,58,0.806666666667,0.07
0.51,246,278,22,54,0.82,0.0733333333333
0.52,247,276,24,53,0.823333333333,0.08
0.53,248,275,25,52,0.826666666667,0.0833333333333
0.54,250,273,27,50,0.833333333333,0.09
0.55,253,272,28,47,0.843333333333,0.0933333333333
0.56,254,272,28,46,0.846666666667,0.0933333333333
0.57,255,270,30,45,0.85,0.1
0.58,257,269,31,43,0.856666666667,0.103333333333
0.59,258,264,36,42,0.86,0.12
0.6,262,260,40,38,0.873333333333,0.133333333333
0.61,263,260,40,37,0.876666666667,0.133333333333
0.62,264,257,43,36,0.88,0.143333333333
0.63,264,254,46,36,0.88,0.153333333333
0.64,267,252,48,33,0.89,0.16
0.65,267,249,51,33,0.89,0.17
0.66,267,246,54,33,0.89,0.18
0.67,268,244,56,32,0.893333333333,0.186666666667
0.68,268,242,58,32,0.893333333333,0.193333333333
0.69,268,238,62,32,0.893333333333,0.206666666667
0.7,270,233,67,30,0.9,0.223333333333
0.71,271,232,68,29,0.903333333333,0.226666666667
0.72,271,228,72,29,0.903333333333,0.24
0.73,271,227,73,29,0.903333333333,0.243333333333
0.74,273,226,74,27,0.91,0.246666666667
0.75,274,225,75,26,0.913333333333,0.25
0.76,274,223,77,26,0.913333333333,0.256666666667
0.77,274,221,79,26,0.913333333333,0.263333333333
0.78,274,217,83,26,0.913333333333,0.276666666667
0.79,277,216,84,23,0.923333333333,0.28
0.8,280,214,86,20,0.933333333333,0.286666666667
0.81,281,213,87,19,0.936666666667,0.29
0.82,283,210,90,17,0.943333333333,0.3
0.83,284,209,91,16,0.946666666667,0.303333333333
0.84,286,206,94,14,0.953333333333,0.313333333333
0.85,288,204,96,12,0.96,0.32
0.86,288,203,97,12,0.96,0.323333333333
0.87,288,200,100,12,0.96,0.333333333333
0.88,289,197,103,11,0.963333333333,0.343333333333
0.89,290,193,107,10,0.966666666667,0.356666666667
0.9,290,191,109,10,0.966666666667,0.363333333333
0.91,290,188,112,10,0.966666666667,0.373333333333
0.92,290,186,114,10,0.966666666667,0.38
0.93,291,183,117,9,0.97,0.39
0.94,291,180,120,9,0.97,0.4
0.95,291,179,121,9,0.97,0.403333333333
0.96,291,178,122,9,0.97,0.406666666667
0.97,291,172,128,9,0.97,0.426666666667
0.98,291,170,130,9,0.97,0.433333333333
0.99,291,170,130,9,0.97,0.433333333333
1.0,291,168,132,9,0.97,0.44
1.01,291,166,134,9,0.97,0.446666666667
1.02,291,165,135,9,0.97,0.45
1.03,292,162,138,8,0.973333333333,0.46
1.04,292,160,140,8,0.973333333333,0.466666666667
1.05,292,158,142,8,0.973333333333,0.473333333333
1.06,292,155,145,8,0.973333333333,0.483333333333
1.07,292,153,147,8,0.973333333333,0.49
1.08,292,152,148,8,0.973333333333,0.493333333333
1.09,292,150,150,8,0.973333333333,0.5
1.1,293,149,151,7,0.976666666667,0.503333333333
1.11,294,148,152,6,0.98,0.506666666667
1.12,294,147,153,6,0.98,0.51
1.13,294,145,155,6,0.98,0.516666666667
1.14,294,144,156,6,0.98,0.52
1.15,294,142,158,6,0.98,0.526666666667
1.16,294,140,160,6,0.98,0.533333333333
1.17,295,138,162,5,0.983333333333,0.54
1.18,295,134,166,5,0.983333333333,0.553333333333
1.19,295,132,168,5,0.983333333333,0.56
1.2,295,132,168,5,0.983333333333,0.56
1.21,295,130,170,5,0.983333333333,0.566666666667
1.22,295,127,173,5,0.983333333333,0.576666666667
1.23,295,126,174,5,0.983333333333,0.58
1.24,295,124,176,5,0.983333333333,0.586666666667
1.25,295,121,179,5,0.983333333333,0.596666666667
1.26,295,119,181,5,0.983333333333,0.603333333333
1.27,295,119,181,5,0.983333333333,0.603333333333
1.28,295,118,182,5,0.983333333333,0.606666666667
1.29,295,116,184,5,0.983333333333,0.613333333333
1.3,295,115,185,5,0.983333333333,0.616666666667
1.31,295,114,186,5,0.983333333333,0.62
1.32,295,113,187,5,0.983333333333,0.623333333333
1.33,295,110,190,5,0.983333333333,0.633333333333
1.34,295,109,191,5,0.983333333333,0.636666666667
1.35,295,108,192,5,0.983333333333,0.64
1.36,295,106,194,5,0.983333333333,0.646666666667
1.37,295,105,195,5,0.983333333333,0.65
1.38,295,104,196,5,0.983333333333,0.653333333333
1.39,295,103,197,5,0.983333333333,0.656666666667
1.4,295,100,200,5,0.983333333333,0.666666666667
1.41,295,98,202,5,0.983333333333,0.673333333333
1.42,295,98,202,5,0.983333333333,0.673333333333
1.43,297,95,205,3,0.99,0.683333333333
1.44,297,92,208,3,0.99,0.693333333333
1.45,297,88,212,3,0.99,0.706666666667
1.46,297,87,213,3,0.99,0.71
1.47,297,86,214,3,0.99,0.713333333333
1.48,297,85,215,3,0.99,0.716666666667
1.49,297,85,215,3,0.99,0.716666666667
1.5,297,84,216,3,0.99,0.72
1.51,297,82,218,3,0.99,0.726666666667
1.52,297,82,218,3,0.99,0.726666666667
1.53,297,81,219,3,0.99,0.73
1.54,297,80,220,3,0.99,0.733333333333
1.55,297,79,221,3,0.99,0.736666666667
1.56,297,76,224,3,0.99,0.746666666667
1.57,297,74,226,3,0.99,0.753333333333
1.58,297,73,227,3,0.99,0.756666666667
1.59,297,72,228,3,0.99,0.76
1.6,297,69,231,3,0.99,0.77
1.61,297,66,234,3,0.99,0.78
1.62,297,66,234,3,0.99,0.78
1.63,297,64,236,3,0.99,0.786666666667
1.64,297,63,237,3,0.99,0.79
1.65,297,63,237,3,0.99,0.79
1.66,297,63,237,3,0.99,0.79
1.67,297,63,237,3,0.99,0.79
1.68,297,61,239,3,0.99,0.796666666667
1.69,297,60,240,3,0.99,0.8
1.7,297,60,240,3,0.99,0.8
1.71,297,60,240,3,0.99,0.8
1.72,297,60,240,3,0.99,0.8
1.73,297,59,241,3,0.99,0.803333333333
1.74,297,59,241,3,0.99,0.803333333333
1.75,297,58,242,3,0.99,0.806666666667
1.76,297,56,244,3,0.99,0.813333333333
1.77,297,56,244,3,0.99,0.813333333333
1.78,297,51,249,3,0.99,0.83
1.79,297,48,252,3,0.99,0.84
1.8,297,46,254,3,0.99,0.846666666667
1.81,297,45,255,3,0.99,0.85
1.82,297,45,255,3,0.99,0.85
1.83,297,45,255,3,0.99,0.85
1.84,297,43,257,3,0.99,0.856666666667
1.85,297,41,259,3,0.99,0.863333333333
1.86,297,41,259,3,0.99,0.863333333333
1.87,297,41,259,3,0.99,0.863333333333
1.88,297,39,261,3,0.99,0.87
1.89,297,37,263,3,0.99,0.876666666667
1.9,297,35,265,3,0.99,0.883333333333
1.91,297,34,266,3,0.99,0.886666666667
1.92,297,33,267,3,0.99,0.89
1.93,297,32,268,3,0.99,0.893333333333
1.94,297,32,268,3,0.99,0.893333333333
1.95,297,32,268,3,0.99,0.893333333333
1.96,297,29,271,3,0.99,0.903333333333
1.97,297,28,272,3,0.99,0.906666666667
1.98,297,28,272,3,0.99,0.906666666667
1.99,297,26,274,3,0.99,0.913333333333
2.0,297,25,275,3,0.99,0.916666666667
2.01,297,25,275,3,0.99,0.916666666667
2.02,297,25,275,3,0.99,0.916666666667
2.03,297,23,277,3,0.99,0.923333333333
2.04,297,22,278,3,0.99,0.926666666667
2.05,297,20,280,3,0.99,0.933333333333
2.06,297,19,281,3,0.99,0.936666666667
2.07,297,19,281,3,0.99,0.936666666667
2.08,297,19,281,3,0.99,0.936666666667
2.09,297,17,283,3,0.99,0.943333333333
2.1,297,17,283,3,0.99,0.943333333333
2.11,297,16,284,3,0.99,0.946666666667
2.12,297,16,284,3,0.99,0.946666666667
2.13,297,16,284,3,0.99,0.946666666667
2.14,297,16,284,3,0.99,0.946666666667
2.15,297,15,285,3,0.99,0.95
2.16,297,14,286,3,0.99,0.953333333333
2.17,297,14,286,3,0.99,0.953333333333
2.18,297,13,287,3,0.99,0.956666666667
2.19,297,12,288,3,0.99,0.96
2.2,297,12,288,3,0.99,0.96
2.21,297,11,289,3,0.99,0.963333333333
2.22,297,11,289,3,0.99,0.963333333333
2.23,297,11,289,3,0.99,0.963333333333
2.24,297,10,290,3,0.99,0.966666666667
2.25,297,10,290,3,0.99,0.966666666667
2.26,297,10,290,3,0.99,0.966666666667
2.27,298,9,291,2,0.993333333333,0.97
2.28,299,9,291,1,0.996666666667,0.97
2.29,299,7,293,1,0.996666666667,0.976666666667
2.3,299,7,293,1,0.996666666667,0.976666666667
2.31,299,7,293,1,0.996666666667,0.976666666667
2.32,299,7,293,1,0.996666666667,0.976666666667
2.33,299,6,294,1,0.996666666667,0.98
2.34,299,5,295,1,0.996666666667,0.983333333333
2.35,299,5,295,1,0.996666666667,0.983333333333
2.36,299,3,297,1,0.996666666667,0.99
2.37,299,3,297,1,0.996666666667,0.99
2.38,299,3,297,1,0.996666666667,0.99
2.39,299,3,297,1,0.996666666667,0.99
2.4,299,3,297,1,0.996666666667,0.99
2.41,299,3,297,1,0.996666666667,0.99
2.42,299,3,297,1,0.996666666667,0.99
2.43,300,3,297,0,1.0,0.99
2.44,300,3,297,0,1.0,0.99
2.45,300,3,297,0,1.0,0.99
2.46,300,3,297,0,1.0,0.99
2.47,300,2,298,0,1.0,0.993333333333
2.48,300,1,299,0,1.0,0.996666666667
2.49,300,1,299,0,1.0,0.996666666667
2.5,300,1,299,0,1.0,0.996666666667
2.51,300,1,299,0,1.0,0.996666666667
2.52,300,1,299,0,1.0,0.996666666667
2.53,300,1,299,0,1.0,0.996666666667
2.54,300,1,299,0,1.0,0.996666666667
2.55,300,1,299,0,1.0,0.996666666667
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
