threshold,tp,tn,fp,fn,tpr,fpr
0.43,202,287,13,98,0.673333333333,0.0433333333333
0.44,208,287,13,92,0.693333333333,0.0433333333333
0.45,209,286,14,91,0.696666666667,0.0466666666667
0.46,214,286,14,86,0.713333333333,0.0466666666667
0.47,220,285,15,80,0.733333333333,0.05
0.48,221,285,15,79,0.736666666667,0.05
0.49,224,285,15,76,0.746666666667,0.05
0.5,226,285,15,74,0.753333333333,0.05
0.51,229,284,16,71,0.763333333333,0.0533333333333
0.52,234,284,16,66,0.78,0.0533333333333
0.53,236,284,16,64,0.786666666667,0.0533333333333
0.54,237,284,16,63,0.79,0.0533333333333
0.55,240,280,20,60,0.8,0.0666666666667
0.56,241,280,20,59,0.803333333333,0.0666666666667
0.57,241,280,20,59,0.803333333333,0.0666666666667
0.58,244,279,21,56,0.813333333333,0.07
0.59,245,278,22,55,0.816666666667,0.0733333333333
0.6,246,278,22,54,0.82,0.0733333333333
0.61,246,277,23,54,0.82,0.0766666666667
0.62,250,274,26,50,0.833333333333,0.0866666666667
0.63,253,272,28,47,0.843333333333,0.0933333333333
0.64,254,272,28,46,0.846666666667,0.0933333333333
0.65,255,271,29,45,0.85,0.0966666666667
0.66,259,269,31,41,0.863333333333,0.103333333333
0.67,259,266,34,41,0.863333333333,0.113333333333
0.68,264,265,35,36,0.88,0.116666666667
0.69,264,263,37,36,0.88,0.123333333333
0.7,264,258,42,36,0.88,0.14
0.71,265,257,43,35,0.883333333333,0.143333333333
0.72,267,256,44,33,0.89,0.146666666667
0.73,267,254,46,33,0.89,0.153333333333
0.74,268,254,46,32,0.893333333333,0.153333333333
0.75,269,254,46,31,0.896666666667,0.153333333333
0.76,270,254,46,30,0.9,0.153333333333
0.77,270,253,47,30,0.9,0.156666666667
0.78,271,251,49,29,0.903333333333,0.163333333333
0.79,271,246,54,29,0.903333333333,0.18
0.8,272,246,54,28,0.906666666667,0.18
0.81,274,244,56,26,0.913333333333,0.186666666667
0.82,275,241,59,25,0.916666666667,0.196666666667
0.83,275,238,62,25,0.916666666667,0.206666666667
0.84,276,237,63,24,0.92,0.21
0.85,276,236,64,24,0.92,0.213333333333
0.86,277,235,65,23,0.923333333333,0.216666666667
0.87,277,234,66,23,0.923333333333,0.22
0.88,277,233,67,23,0.923333333333,0.223333333333
0.89,277,231,69,23,0.923333333333,0.23
0.9,278,228,72,22,0.926666666667,0.24
0.91,279,226,74,21,0.93,0.246666666667
0.92,280,224,76,20,0.933333333333,0.253333333333
0.93,280,222,78,20,0.933333333333,0.26
0.94,280,220,80,20,0.933333333333,0.266666666667
0.95,281,216,84,19,0.936666666667,0.28
0.96,281,215,85,19,0.936666666667,0.283333333333
0.97,282,214,86,18,0.94,0.286666666667
0.98,282,210,90,18,0.94,0.3
0.99,283,207,93,17,0.943333333333,0.31
1.0,283,207,93,17,0.943333333333,0.31
1.01,283,206,94,17,0.943333333333,0.313333333333
1.02,283,203,97,17,0.943333333333,0.323333333333
1.03,284,200,100,16,0.946666666667,0.333333333333
1.04,284,196,104,16,0.946666666667,0.346666666667
1.05,284,190,110,16,0.946666666667,0.366666666667
1.06,284,190,110,16,0.946666666667,0.366666666667
1.07,285,189,111,15,0.95,0.37
1.08,286,189,111,14,0.953333333333,0.37
1.09,287,188,112,13,0.956666666667,0.373333333333
1.1,287,185,115,13,0.956666666667,0.383333333333
1.11,287,183,117,13,0.956666666667,0.39
1.12,287,182,118,13,0.956666666667,0.393333333333
1.13,287,181,119,13,0.956666666667,0.396666666667
1.14,287,180,120,13,0.956666666667,0.4
1.15,287,178,122,13,0.956666666667,0.406666666667
1.16,287,177,123,13,0.956666666667,0.41
1.17,287,177,123,13,0.956666666667,0.41
1.18,287,176,124,13,0.956666666667,0.413333333333
1.19,287,170,130,13,0.956666666667,0.433333333333
1.2,287,168,132,13,0.956666666667,0.44
1.21,287,167,133,13,0.956666666667,0.443333333333
1.22,287,166,134,13,0.956666666667,0.446666666667
1.23,289,164,136,11,0.963333333333,0.453333333333
1.24,289,163,137,11,0.963333333333,0.456666666667
1.25,289,159,141,11,0.963333333333,0.47
1.26,289,158,142,11,0.963333333333,0.473333333333
1.27,289,156,144,11,0.963333333333,0.48
1.28,289,152,148,11,0.963333333333,0.493333333333
1.29,291,149,151,9,0.97,0.503333333333
1.3,291,146,154,9,0.97,0.513333333333
1.31,291,143,157,9,0.97,0.523333333333
1.32,291,143,157,9,0.97,0.523333333333
1.33,291,142,158,9,0.97,0.526666666667
1.34,291,142,158,9,0.97,0.526666666667
1.35,292,140,160,8,0.973333333333,0.533333333333
1.36,294,136,164,6,0.98,0.546666666667
1.37,294,133,167,6,0.98,0.556666666667
1.38,295,132,168,5,0.983333333333,0.56
1.39,295,132,168,5,0.983333333333,0.56
1.4,295,131,169,5,0.983333333333,0.563333333333
1.41,295,129,171,5,0.983333333333,0.57
1.42,295,128,172,5,0.983333333333,0.573333333333
1.43,296,126,174,4,0.986666666667,0.58
1.44,296,123,177,4,0.986666666667,0.59
1.45,296,120,180,4,0.986666666667,0.6
1.46,296,119,181,4,0.986666666667,0.603333333333
1.47,296,119,181,4,0.986666666667,0.603333333333
1.48,296,118,182,4,0.986666666667,0.606666666667
1.49,296,114,186,4,0.986666666667,0.62
1.5,296,114,186,4,0.986666666667,0.62
1.51,296,114,186,4,0.986666666667,0.62
1.52,296,109,191,4,0.986666666667,0.636666666667
1.53,296,107,193,4,0.986666666667,0.643333333333
1.54,296,101,199,4,0.986666666667,0.663333333333
1.55,296,100,200,4,0.986666666667,0.666666666667
1.56,296,98,202,4,0.986666666667,0.673333333333
1.57,296,97,203,4,0.986666666667,0.676666666667
1.58,296,97,203,4,0.986666666667,0.676666666667
1.59,296,93,207,4,0.986666666667,0.69
1.6,296,91,209,4,0.986666666667,0.696666666667
1.61,296,90,210,4,0.986666666667,0.7
1.62,296,90,210,4,0.986666666667,0.7
1.63,296,90,210,4,0.986666666667,0.7
1.64,296,89,211,4,0.986666666667,0.703333333333
1.65,296,89,211,4,0.986666666667,0.703333333333
1.66,296,88,212,4,0.986666666667,0.706666666667
1.67,296,88,212,4,0.986666666667,0.706666666667
1.68,296,87,213,4,0.986666666667,0.71
1.69,296,85,215,4,0.986666666667,0.716666666667
1.7,296,85,215,4,0.986666666667,0.716666666667
1.71,296,84,216,4,0.986666666667,0.72
1.72,296,82,218,4,0.986666666667,0.726666666667
1.73,296,82,218,4,0.986666666667,0.726666666667
1.74,296,80,220,4,0.986666666667,0.733333333333
1.75,296,79,221,4,0.986666666667,0.736666666667
1.76,296,77,223,4,0.986666666667,0.743333333333
1.77,296,77,223,4,0.986666666667,0.743333333333
1.78,296,75,225,4,0.986666666667,0.75
1.79,296,73,227,4,0.986666666667,0.756666666667
1.8,296,71,229,4,0.986666666667,0.763333333333
1.81,298,69,231,2,0.993333333333,0.77
1.82,298,68,232,2,0.993333333333,0.773333333333
1.83,298,67,233,2,0.993333333333,0.776666666667
1.84,298,66,234,2,0.993333333333,0.78
1.85,298,65,235,2,0.993333333333,0.783333333333
1.86,298,63,237,2,0.993333333333,0.79
1.87,298,63,237,2,0.993333333333,0.79
1.88,298,62,238,2,0.993333333333,0.793333333333
1.89,298,61,239,2,0.993333333333,0.796666666667
1.9,298,59,241,2,0.993333333333,0.803333333333
1.91,299,58,242,1,0.996666666667,0.806666666667
1.92,299,53,247,1,0.996666666667,0.823333333333
1.93,299,51,249,1,0.996666666667,0.83
1.94,299,49,251,1,0.996666666667,0.836666666667
1.95,299,49,251,1,0.996666666667,0.836666666667
1.96,299,48,252,1,0.996666666667,0.84
1.97,299,45,255,1,0.996666666667,0.85
1.98,299,44,256,1,0.996666666667,0.853333333333
1.99,299,42,258,1,0.996666666667,0.86
2.0,299,42,258,1,0.996666666667,0.86
2.01,299,40,260,1,0.996666666667,0.866666666667
2.02,299,40,260,1,0.996666666667,0.866666666667
2.03,299,38,262,1,0.996666666667,0.873333333333
2.04,299,38,262,1,0.996666666667,0.873333333333
2.05,299,37,263,1,0.996666666667,0.876666666667
2.06,299,36,264,1,0.996666666667,0.88
2.07,299,34,266,1,0.996666666667,0.886666666667
2.08,299,33,267,1,0.996666666667,0.89
2.09,299,30,270,1,0.996666666667,0.9
2.1,299,30,270,1,0.996666666667,0.9
2.11,299,28,272,1,0.996666666667,0.906666666667
2.12,299,28,272,1,0.996666666667,0.906666666667
2.13,299,25,275,1,0.996666666667,0.916666666667
2.14,299,25,275,1,0.996666666667,0.916666666667
2.15,299,25,275,1,0.996666666667,0.916666666667
2.16,299,23,277,1,0.996666666667,0.923333333333
2.17,299,23,277,1,0.996666666667,0.923333333333
2.18,299,22,278,1,0.996666666667,0.926666666667
2.19,299,22,278,1,0.996666666667,0.926666666667
2.2,299,19,281,1,0.996666666667,0.936666666667
2.21,299,18,282,1,0.996666666667,0.94
2.22,299,18,282,1,0.996666666667,0.94
2.23,299,17,283,1,0.996666666667,0.943333333333
2.24,299,17,283,1,0.996666666667,0.943333333333
2.25,299,16,284,1,0.996666666667,0.946666666667
2.26,299,16,284,1,0.996666666667,0.946666666667
2.27,299,16,284,1,0.996666666667,0.946666666667
2.28,299,14,286,1,0.996666666667,0.953333333333
2.29,300,14,286,0,1.0,0.953333333333
2.3,300,13,287,0,1.0,0.956666666667
2.31,300,12,288,0,1.0,0.96
2.32,300,12,288,0,1.0,0.96
2.33,300,12,288,0,1.0,0.96
2.34,300,12,288,0,1.0,0.96
2.35,300,11,289,0,1.0,0.963333333333
2.36,300,10,290,0,1.0,0.966666666667
2.37,300,10,290,0,1.0,0.966666666667
2.38,300,10,290,0,1.0,0.966666666667
2.39,300,10,290,0,1.0,0.966666666667
2.4,300,10,290,0,1.0,0.966666666667
2.41,300,10,290,0,1.0,0.966666666667
2.42,300,9,291,0,1.0,0.97
2.43,300,8,292,0,1.0,0.973333333333
2.44,300,8,292,0,1.0,0.973333333333
2.45,300,8,292,0,1.0,0.973333333333
2.46,300,8,292,0,1.0,0.973333333333
2.47,300,7,293,0,1.0,0.976666666667
2.48,300,7,293,0,1.0,0.976666666667
2.49,300,7,293,0,1.0,0.976666666667
2.5,300,7,293,0,1.0,0.976666666667
2.51,300,7,293,0,1.0,0.976666666667
2.52,300,7,293,0,1.0,0.976666666667
2.53,300,6,294,0,1.0,0.98
2.54,300,6,294,0,1.0,0.98
2.55,300,6,294,0,1.0,0.98
2.56,300,6,294,0,1.0,0.98
2.57,300,6,294,0,1.0,0.98
2.58,300,6,294,0,1.0,0.98
2.59,300,5,295,0,1.0,0.983333333333
2.6,300,4,296,0,1.0,0.986666666667
2.61,300,4,296,0,1.0,0.986666666667
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
