threshold,tp,tn,fp,fn,tpr,fpr
0.42,228,280,20,72,0.76,0.0666666666667
0.43,234,280,20,66,0.78,0.0666666666667
0.44,236,280,20,64,0.786666666667,0.0666666666667
0.45,238,280,20,62,0.793333333333,0.0666666666667
0.46,240,280,20,60,0.8,0.0666666666667
0.47,241,276,24,59,0.803333333333,0.08
0.48,244,275,25,56,0.813333333333,0.0833333333333
0.49,250,272,28,50,0.833333333333,0.0933333333333
0.5,251,272,28,49,0.836666666667,0.0933333333333
0.51,253,270,30,47,0.843333333333,0.1
0.52,254,269,31,46,0.846666666667,0.103333333333
0.53,255,267,33,45,0.85,0.11
0.54,259,263,37,41,0.863333333333,0.123333333333
0.55,263,261,39,37,0.876666666667,0.13
0.56,263,259,41,37,0.876666666667,0.136666666667
0.57,264,259,41,36,0.88,0.136666666667
0.58,265,258,42,35,0.883333333333,0.14
0.59,266,256,44,34,0.886666666667,0.146666666667
0.6,267,255,45,33,0.89,0.15
0.61,268,255,45,32,0.893333333333,0.15
0.62,269,253,47,31,0.896666666667,0.156666666667
0.63,269,251,49,31,0.896666666667,0.163333333333
0.64,270,248,52,30,0.9,0.173333333333
0.65,271,246,54,29,0.903333333333,0.18
0.66,271,246,54,29,0.903333333333,0.18
0.67,272,243,57,28,0.906666666667,0.19
0.68,273,240,60,27,0.91,0.2
0.69,273,239,61,27,0.91,0.203333333333
0.7,273,233,67,27,0.91,0.223333333333
0.71,273,231,69,27,0.91,0.23
0.72,274,229,71,26,0.913333333333,0.236666666667
0.73,274,229,71,26,0.913333333333,0.236666666667
0.74,277,226,74,23,0.923333333333,0.246666666667
0.75,280,224,76,20,0.933333333333,0.253333333333
0.76,280,223,77,20,0.933333333333,0.256666666667
0.77,280,223,77,20,0.933333333333,0.256666666667
0.78,281,223,77,19,0.936666666667,0.256666666667
0.79,282,220,80,18,0.94,0.266666666667
0.8,282,217,83,18,0.94,0.276666666667
0.81,282,216,84,18,0.94,0.28
0.82,282,214,86,18,0.94,0.286666666667
0.83,282,209,91,18,0.94,0.303333333333
0.84,282,208,92,18,0.94,0.306666666667
0.85,282,207,93,18,0.94,0.31
0.86,283,204,96,17,0.943333333333,0.32
0.87,284,203,97,16,0.946666666667,0.323333333333
0.88,285,202,98,15,0.95,0.326666666667
0.89,285,201,99,15,0.95,0.33
0.9,285,200,100,15,0.95,0.333333333333
0.91,285,198,102,15,0.95,0.34
0.92,285,194,106,15,0.95,0.353333333333
0.93,285,193,107,15,0.95,0.356666666667
0.94,285,192,108,15,0.95,0.36
0.95,285,191,109,15,0.95,0.363333333333
0.96,285,188,112,15,0.95,0.373333333333
0.97,286,185,115,14,0.953333333333,0.383333333333
0.98,287,184,116,13,0.956666666667,0.386666666667
0.99,288,182,118,12,0.96,0.393333333333
1.0,288,180,120,12,0.96,0.4
1.01,289,179,121,11,0.963333333333,0.403333333333
1.02,290,177,123,10,0.966666666667,0.41
1.03,290,177,123,10,0.966666666667,0.41
1.04,290,174,126,10,0.966666666667,0.42
1.05,290,171,129,10,0.966666666667,0.43
1.06,290,168,132,10,0.966666666667,0.44
1.07,290,164,136,10,0.966666666667,0.453333333333
1.08,290,163,137,10,0.966666666667,0.456666666667
1.09,290,161,139,10,0.966666666667,0.463333333333
1.1,291,159,141,9,0.97,0.47
1.11,291,157,143,9,0.97,0.476666666667
1.12,291,155,145,9,0.97,0.483333333333
1.13,291,153,147,9,0.97,0.49
1.14,291,153,147,9,0.97,0.49
1.15,291,152,148,9,0.97,0.493333333333
1.16,291,152,148,9,0.97,0.493333333333
1.17,291,151,149,9,0.97,0.496666666667
1.18,292,151,149,8,0.973333333333,0.496666666667
1.19,292,150,150,8,0.973333333333,0.5
1.2,292,147,153,8,0.973333333333,0.51
1.21,292,147,153,8,0.973333333333,0.51
1.22,292,144,156,8,0.973333333333,0.52
1.23,292,141,159,8,0.973333333333,0.53
1.24,292,140,160,8,0.973333333333,0.533333333333
1.25,292,137,163,8,0.973333333333,0.543333333333
1.26,292,134,166,8,0.973333333333,0.553333333333
1.27,292,134,166,8,0.973333333333,0.553333333333
1.28,292,133,167,8,0.973333333333,0.556666666667
1.29,292,133,167,8,0.973333333333,0.556666666667
1.3,292,132,168,8,0.973333333333,0.56
1.31,292,130,170,8,0.973333333333,0.566666666667
1.32,292,130,170,8,0.973333333333,0.566666666667
1.33,292,130,170,8,0.973333333333,0.566666666667
1.34,292,129,171,8,0.973333333333,0.57
1.35,292,129,171,8,0.973333333333,0.57
1.36,292,127,173,8,0.973333333333,0.576666666667
1.37,292,127,173,8,0.973333333333,0.576666666667
1.38,293,126,174,7,0.976666666667,0.58
1.39,294,125,175,6,0.98,0.583333333333
1.4,294,122,178,6,0.98,0.593333333333
1.41,294,122,178,6,0.98,0.593333333333
1.42,294,120,180,6,0.98,0.6
1.43,294,118,182,6,0.98,0.606666666667
1.44,294,116,184,6,0.98,0.613333333333
1.45,294,114,186,6,0.98,0.62
1.46,294,112,188,6,0.98,0.626666666667
1.47,294,110,190,6,0.98,0.633333333333
1.48,294,109,191,6,0.98,0.636666666667
1.49,295,107,193,5,0.983333333333,0.643333333333
1.5,295,107,193,5,0.983333333333,0.643333333333
1.51,295,106,194,5,0.983333333333,0.646666666667
1.52,296,102,198,4,0.986666666667,0.66
1.53,296,101,199,4,0.986666666667,0.663333333333
1.54,296,99,201,4,0.986666666667,0.67
1.55,296,97,203,4,0.986666666667,0.676666666667
1.56,296,96,204,4,0.986666666667,0.68
1.57,296,94,206,4,0.986666666667,0.686666666667
1.58,297,91,209,3,0.99,0.696666666667
1.59,297,88,212,3,0.99,0.706666666667
1.6,297,88,212,3,0.99,0.706666666667
1.61,297,87,213,3,0.99,0.71
1.62,297,85,215,3,0.99,0.716666666667
1.63,297,81,219,3,0.99,0.73
1.64,297,80,220,3,0.99,0.733333333333
1.65,297,72,228,3,0.99,0.76
1.66,297,71,229,3,0.99,0.763333333333
1.67,297,68,232,3,0.99,0.773333333333
1.68,297,68,232,3,0.99,0.773333333333
1.69,297,66,234,3,0.99,0.78
1.7,297,64,236,3,0.99,0.786666666667
1.71,297,63,237,3,0.99,0.79
1.72,297,62,238,3,0.99,0.793333333333
1.73,298,62,238,2,0.993333333333,0.793333333333
1.74,298,58,242,2,0.993333333333,0.806666666667
1.75,298,57,243,2,0.993333333333,0.81
1.76,298,54,246,2,0.993333333333,0.82
1.77,298,51,249,2,0.993333333333,0.83
1.78,298,49,251,2,0.993333333333,0.836666666667
1.79,298,47,253,2,0.993333333333,0.843333333333
1.8,298,47,253,2,0.993333333333,0.843333333333
1.81,298,46,254,2,0.993333333333,0.846666666667
1.82,298,46,254,2,0.993333333333,0.846666666667
1.83,298,45,255,2,0.993333333333,0.85
1.84,298,42,258,2,0.993333333333,0.86
1.85,298,41,259,2,0.993333333333,0.863333333333
1.86,298,40,260,2,0.993333333333,0.866666666667
1.87,298,40,260,2,0.993333333333,0.866666666667
1.88,298,37,263,2,0.993333333333,0.876666666667
1.89,298,37,263,2,0.993333333333,0.876666666667
1.9,298,36,264,2,0.993333333333,0.88
1.91,298,34,266,2,0.993333333333,0.886666666667
1.92,298,34,266,2,0.993333333333,0.886666666667
1.93,298,34,266,2,0.993333333333,0.886666666667
1.94,298,34,266,2,0.993333333333,0.886666666667
1.95,298,33,267,2,0.993333333333,0.89
1.96,298,33,267,2,0.993333333333,0.89
1.97,298,33,267,2,0.993333333333,0.89
1.98,298,32,268,2,0.993333333333,0.893333333333
1.99,298,32,268,2,0.993333333333,0.893333333333
2.0,298,30,270,2,0.993333333333,0.9
2.01,298,29,271,2,0.993333333333,0.903333333333
2.02,298,27,273,2,0.993333333333,0.91
2.03,298,27,273,2,0.993333333333,0.91
2.04,298,26,274,2,0.993333333333,0.913333333333
2.05,298,26,274,2,0.993333333333,0.913333333333
2.06,298,25,275,2,0.993333333333,0.916666666667
2.07,299,23,277,1,0.996666666667,0.923333333333
2.08,299,21,279,1,0.996666666667,0.93
2.09,299,21,279,1,0.996666666667,0.93
2.1,299,20,280,1,0.996666666667,0.933333333333
2.11,299,19,281,1,0.996666666667,0.936666666667
2.12,299,18,282,1,0.996666666667,0.94
2.13,299,17,283,1,0.996666666667,0.943333333333
2.14,299,17,283,1,0.996666666667,0.943333333333
2.15,299,16,284,1,0.996666666667,0.946666666667
2.16,299,13,287,1,0.996666666667,0.956666666667
2.17,299,13,287,1,0.996666666667,0.956666666667
2.18,299,13,287,1,0.996666666667,0.956666666667
2.19,299,11,289,1,0.996666666667,0.963333333333
2.2,299,11,289,1,0.996666666667,0.963333333333
2.21,299,11,289,1,0.996666666667,0.963333333333
2.22,299,10,290,1,0.996666666667,0.966666666667
2.23,299,9,291,1,0.996666666667,0.97
2.24,299,9,291,1,0.996666666667,0.97
2.25,299,8,292,1,0.996666666667,0.973333333333
2.26,299,7,293,1,0.996666666667,0.976666666667
2.27,299,7,293,1,0.996666666667,0.976666666667
2.28,299,7,293,1,0.996666666667,0.976666666667
2.29,299,7,293,1,0.996666666667,0.976666666667
2.3,299,7,293,1,0.996666666667,0.976666666667
2.31,299,7,293,1,0.996666666667,0.976666666667
2.32,299,7,293,1,0.996666666667,0.976666666667
2.33,299,6,294,1,0.996666666667,0.98
2.34,299,6,294,1,0.996666666667,0.98
2.35,299,6,294,1,0.996666666667,0.98
2.36,300,6,294,0,1.0,0.98
2.37,300,5,295,0,1.0,0.983333333333
2.38,300,4,296,0,1.0,0.986666666667
2.39,300,4,296,0,1.0,0.986666666667
2.4,300,4,296,0,1.0,0.986666666667
2.41,300,4,296,0,1.0,0.986666666667
2.42,300,4,296,0,1.0,0.986666666667
2.43,300,4,296,0,1.0,0.986666666667
2.44,300,4,296,0,1.0,0.986666666667
2.45,300,4,296,0,1.0,0.986666666667
2.46,300,4,296,0,1.0,0.986666666667
2.47,300,4,296,0,1.0,0.986666666667
2.48,300,4,296,0,1.0,0.986666666667
2.49,300,4,296,0,1.0,0.986666666667
2.5,300,4,296,0,1.0,0.986666666667
2.51,300,4,296,0,1.0,0.986666666667
2.52,300,4,296,0,1.0,0.986666666667
2.53,300,3,297,0,1.0,0.99
2.54,300,3,297,0,1.0,0.99
2.55,300,3,297,0,1.0,0.99
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,1,299,0,1.0,0.996666666667
2.83,300,1,299,0,1.0,0.996666666667
2.84,300,1,299,0,1.0,0.996666666667
2.85,300,1,299,0,1.0,0.996666666667
2.86,300,1,299,0,1.0,0.996666666667
2.87,300,1,299,0,1.0,0.996666666667
2.88,300,1,299,0,1.0,0.996666666667
2.89,300,1,299,0,1.0,0.996666666667
2.9,300,1,299,0,1.0,0.996666666667
2.91,300,1,299,0,1.0,0.996666666667
2.92,300,1,299,0,1.0,0.996666666667
2.93,300,1,299,0,1.0,0.996666666667
2.94,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
