threshold,tp,tn,fp,fn,tpr,fpr
0.42,228,275,25,72,0.76,0.0833333333333
0.43,231,273,27,69,0.77,0.09
0.44,233,270,30,67,0.776666666667,0.1
0.45,237,269,31,63,0.79,0.103333333333
0.46,241,266,34,59,0.803333333333,0.113333333333
0.47,242,265,35,58,0.806666666667,0.116666666667
0.48,248,265,35,52,0.826666666667,0.116666666667
0.49,250,264,36,50,0.833333333333,0.12
0.5,255,262,38,45,0.85,0.126666666667
0.51,259,260,40,41,0.863333333333,0.133333333333
0.52,260,260,40,40,0.866666666667,0.133333333333
0.53,262,258,42,38,0.873333333333,0.14
0.54,265,256,44,35,0.883333333333,0.146666666667
0.55,268,254,46,32,0.893333333333,0.153333333333
0.56,269,250,50,31,0.896666666667,0.166666666667
0.57,270,249,51,30,0.9,0.17
0.58,271,246,54,29,0.903333333333,0.18
0.59,272,244,56,28,0.906666666667,0.186666666667
0.6,274,240,60,26,0.913333333333,0.2
0.61,274,238,62,26,0.913333333333,0.206666666667
0.62,277,238,62,23,0.923333333333,0.206666666667
0.63,278,237,63,22,0.926666666667,0.21
0.64,278,234,66,22,0.926666666667,0.22
0.65,278,232,68,22,0.926666666667,0.226666666667
0.66,279,230,70,21,0.93,0.233333333333
0.67,281,226,74,19,0.936666666667,0.246666666667
0.68,281,221,79,19,0.936666666667,0.263333333333
0.69,283,219,81,17,0.943333333333,0.27
0.7,283,216,84,17,0.943333333333,0.28
0.71,283,214,86,17,0.943333333333,0.286666666667
0.72,283,209,91,17,0.943333333333,0.303333333333
0.73,283,207,93,17,0.943333333333,0.31
0.74,285,205,95,15,0.95,0.316666666667
0.75,285,205,95,15,0.95,0.316666666667
0.76,285,204,96,15,0.95,0.32
0.77,285,201,99,15,0.95,0.33
0.78,287,201,99,13,0.956666666667,0.33
0.79,290,201,99,10,0.966666666667,0.33
0.8,290,197,103,10,0.966666666667,0.343333333333
0.81,291,197,103,9,0.97,0.343333333333
0.82,291,196,104,9,0.97,0.346666666667
0.83,291,194,106,9,0.97,0.353333333333
0.84,291,192,108,9,0.97,0.36
0.85,291,190,110,9,0.97,0.366666666667
0.86,291,188,112,9,0.97,0.373333333333
0.87,291,187,113,9,0.97,0.376666666667
0.88,291,187,113,9,0.97,0.376666666667
0.89,292,184,116,8,0.973333333333,0.386666666667
0.9,292,182,118,8,0.973333333333,0.393333333333
0.91,293,181,119,7,0.976666666667,0.396666666667
0.92,293,181,119,7,0.976666666667,0.396666666667
0.93,293,178,122,7,0.976666666667,0.406666666667
0.94,293,178,122,7,0.976666666667,0.406666666667
0.95,293,176,124,7,0.976666666667,0.413333333333
0.96,293,174,126,7,0.976666666667,0.42
0.97,293,171,129,7,0.976666666667,0.43
0.98,293,171,129,7,0.976666666667,0.43
0.99,293,170,130,7,0.976666666667,0.433333333333
1.0,293,170,130,7,0.976666666667,0.433333333333
1.01,293,166,134,7,0.976666666667,0.446666666667
1.02,293,163,137,7,0.976666666667,0.456666666667
1.03,293,163,137,7,0.976666666667,0.456666666667
1.04,294,161,139,6,0.98,0.463333333333
1.05,295,157,143,5,0.983333333333,0.476666666667
1.06,295,157,143,5,0.983333333333,0.476666666667
1.07,295,153,147,5,0.983333333333,0.49
1.08,295,153,147,5,0.983333333333,0.49
1.09,295,151,149,5,0.983333333333,0.496666666667
1.1,295,149,151,5,0.983333333333,0.503333333333
1.11,295,147,153,5,0.983333333333,0.51
1.12,295,143,157,5,0.983333333333,0.523333333333
1.13,295,142,158,5,0.983333333333,0.526666666667
1.14,295,140,160,5,0.983333333333,0.533333333333
1.15,295,139,161,5,0.983333333333,0.536666666667
1.16,295,137,163,5,0.983333333333,0.543333333333
1.17,295,134,166,5,0.983333333333,0.553333333333
1.18,295,134,166,5,0.983333333333,0.553333333333
1.19,295,134,166,5,0.983333333333,0.553333333333
1.2,295,132,168,5,0.983333333333,0.56
1.21,295,131,169,5,0.983333333333,0.563333333333
1.22,295,129,171,5,0.983333333333,0.57
1.23,295,129,171,5,0.983333333333,0.57
1.24,295,127,173,5,0.983333333333,0.576666666667
1.25,295,127,173,5,0.983333333333,0.576666666667
1.26,295,127,173,5,0.983333333333,0.576666666667
1.27,295,125,175,5,0.983333333333,0.583333333333
1.28,295,121,179,5,0.983333333333,0.596666666667
1.29,295,121,179,5,0.983333333333,0.596666666667
1.3,295,116,184,5,0.983333333333,0.613333333333
1.31,295,115,185,5,0.983333333333,0.616666666667
1.32,295,113,187,5,0.983333333333,0.623333333333
1.33,295,110,190,5,0.983333333333,0.633333333333
1.34,295,106,194,5,0.983333333333,0.646666666667
1.35,295,106,194,5,0.983333333333,0.646666666667
1.36,295,106,194,5,0.983333333333,0.646666666667
1.37,295,106,194,5,0.983333333333,0.646666666667
1.38,295,106,194,5,0.983333333333,0.646666666667
1.39,295,104,196,5,0.983333333333,0.653333333333
1.4,295,102,198,5,0.983333333333,0.66
1.41,295,99,201,5,0.983333333333,0.67
1.42,296,99,201,4,0.986666666667,0.67
1.43,296,99,201,4,0.986666666667,0.67
1.44,296,99,201,4,0.986666666667,0.67
1.45,296,98,202,4,0.986666666667,0.673333333333
1.46,296,98,202,4,0.986666666667,0.673333333333
1.47,296,97,203,4,0.986666666667,0.676666666667
1.48,296,95,205,4,0.986666666667,0.683333333333
1.49,296,94,206,4,0.986666666667,0.686666666667
1.5,296,90,210,4,0.986666666667,0.7
1.51,297,89,211,3,0.99,0.703333333333
1.52,297,86,214,3,0.99,0.713333333333
1.53,297,86,214,3,0.99,0.713333333333
1.54,297,85,215,3,0.99,0.716666666667
1.55,297,84,216,3,0.99,0.72
1.56,297,82,218,3,0.99,0.726666666667
1.57,297,82,218,3,0.99,0.726666666667
1.58,297,78,222,3,0.99,0.74
1.59,297,78,222,3,0.99,0.74
1.6,297,78,222,3,0.99,0.74
1.61,297,76,224,3,0.99,0.746666666667
1.62,297,76,224,3,0.99,0.746666666667
1.63,297,74,226,3,0.99,0.753333333333
1.64,297,72,228,3,0.99,0.76
1.65,297,70,230,3,0.99,0.766666666667
1.66,297,70,230,3,0.99,0.766666666667
1.67,298,69,231,2,0.993333333333,0.77
1.68,298,66,234,2,0.993333333333,0.78
1.69,298,66,234,2,0.993333333333,0.78
1.7,298,63,237,2,0.993333333333,0.79
1.71,298,60,240,2,0.993333333333,0.8
1.72,298,58,242,2,0.993333333333,0.806666666667
1.73,298,58,242,2,0.993333333333,0.806666666667
1.74,299,58,242,1,0.996666666667,0.806666666667
1.75,299,57,243,1,0.996666666667,0.81
1.76,299,57,243,1,0.996666666667,0.81
1.77,299,56,244,1,0.996666666667,0.813333333333
1.78,299,54,246,1,0.996666666667,0.82
1.79,299,52,248,1,0.996666666667,0.826666666667
1.8,299,48,252,1,0.996666666667,0.84
1.81,299,47,253,1,0.996666666667,0.843333333333
1.82,299,46,254,1,0.996666666667,0.846666666667
1.83,299,46,254,1,0.996666666667,0.846666666667
1.84,299,45,255,1,0.996666666667,0.85
1.85,299,44,256,1,0.996666666667,0.853333333333
1.86,299,44,256,1,0.996666666667,0.853333333333
1.87,299,43,257,1,0.996666666667,0.856666666667
1.88,299,42,258,1,0.996666666667,0.86
1.89,299,42,258,1,0.996666666667,0.86
1.9,299,41,259,1,0.996666666667,0.863333333333
1.91,299,40,260,1,0.996666666667,0.866666666667
1.92,299,39,261,1,0.996666666667,0.87
1.93,299,38,262,1,0.996666666667,0.873333333333
1.94,299,36,264,1,0.996666666667,0.88
1.95,299,34,266,1,0.996666666667,0.886666666667
1.96,299,31,269,1,0.996666666667,0.896666666667
1.97,299,31,269,1,0.996666666667,0.896666666667
1.98,299,31,269,1,0.996666666667,0.896666666667
1.99,299,29,271,1,0.996666666667,0.903333333333
2.0,299,28,272,1,0.996666666667,0.906666666667
2.01,299,27,273,1,0.996666666667,0.91
2.02,299,26,274,1,0.996666666667,0.913333333333
2.03,299,26,274,1,0.996666666667,0.913333333333
2.04,299,25,275,1,0.996666666667,0.916666666667
2.05,299,24,276,1,0.996666666667,0.92
2.06,299,24,276,1,0.996666666667,0.92
2.07,299,24,276,1,0.996666666667,0.92
2.08,299,24,276,1,0.996666666667,0.92
2.09,299,23,277,1,0.996666666667,0.923333333333
2.1,299,23,277,1,0.996666666667,0.923333333333
2.11,299,23,277,1,0.996666666667,0.923333333333
2.12,299,22,278,1,0.996666666667,0.926666666667
2.13,299,22,278,1,0.996666666667,0.926666666667
2.14,299,21,279,1,0.996666666667,0.93
2.15,299,20,280,1,0.996666666667,0.933333333333
2.16,299,19,281,1,0.996666666667,0.936666666667
2.17,299,18,282,1,0.996666666667,0.94
2.18,299,17,283,1,0.996666666667,0.943333333333
2.19,299,16,284,1,0.996666666667,0.946666666667
2.2,299,16,284,1,0.996666666667,0.946666666667
2.21,299,15,285,1,0.996666666667,0.95
2.22,299,14,286,1,0.996666666667,0.953333333333
2.23,299,14,286,1,0.996666666667,0.953333333333
2.24,299,14,286,1,0.996666666667,0.953333333333
2.25,299,14,286,1,0.996666666667,0.953333333333
2.26,299,11,289,1,0.996666666667,0.963333333333
2.27,300,11,289,0,1.0,0.963333333333
2.28,300,10,290,0,1.0,0.966666666667
2.29,300,9,291,0,1.0,0.97
2.3,300,9,291,0,1.0,0.97
2.31,300,9,291,0,1.0,0.97
2.32,300,8,292,0,1.0,0.973333333333
2.33,300,7,293,0,1.0,0.976666666667
2.34,300,7,293,0,1.0,0.976666666667
2.35,300,7,293,0,1.0,0.976666666667
2.36,300,6,294,0,1.0,0.98
2.37,300,5,295,0,1.0,0.983333333333
2.38,300,5,295,0,1.0,0.983333333333
2.39,300,5,295,0,1.0,0.983333333333
2.4,300,5,295,0,1.0,0.983333333333
2.41,300,5,295,0,1.0,0.983333333333
2.42,300,4,296,0,1.0,0.986666666667
2.43,300,4,296,0,1.0,0.986666666667
2.44,300,3,297,0,1.0,0.99
2.45,300,3,297,0,1.0,0.99
2.46,300,3,297,0,1.0,0.99
2.47,300,3,297,0,1.0,0.99
2.48,300,3,297,0,1.0,0.99
2.49,300,3,297,0,1.0,0.99
2.5,300,3,297,0,1.0,0.99
2.51,300,3,297,0,1.0,0.99
2.52,300,3,297,0,1.0,0.99
2.53,300,3,297,0,1.0,0.99
2.54,300,2,298,0,1.0,0.993333333333
2.55,300,2,298,0,1.0,0.993333333333
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
