threshold,tp,tn,fp,fn,tpr,fpr
0.41,220,285,15,80,0.733333333333,0.05
0.42,225,284,16,75,0.75,0.0533333333333
0.43,228,282,18,72,0.76,0.06
0.44,230,279,21,70,0.766666666667,0.07
0.45,233,277,23,67,0.776666666667,0.0766666666667
0.46,234,277,23,66,0.78,0.0766666666667
0.47,241,276,24,59,0.803333333333,0.08
0.48,243,274,26,57,0.81,0.0866666666667
0.49,244,272,28,56,0.813333333333,0.0933333333333
0.5,245,270,30,55,0.816666666667,0.1
0.51,247,270,30,53,0.823333333333,0.1
0.52,247,268,32,53,0.823333333333,0.106666666667
0.53,250,266,34,50,0.833333333333,0.113333333333
0.54,253,265,35,47,0.843333333333,0.116666666667
0.55,254,265,35,46,0.846666666667,0.116666666667
0.56,256,262,38,44,0.853333333333,0.126666666667
0.57,258,261,39,42,0.86,0.13
0.58,259,258,42,41,0.863333333333,0.14
0.59,259,257,43,41,0.863333333333,0.143333333333
0.6,261,256,44,39,0.87,0.146666666667
0.61,264,252,48,36,0.88,0.16
0.62,265,252,48,35,0.883333333333,0.16
0.63,266,249,51,34,0.886666666667,0.17
0.64,267,247,53,33,0.89,0.176666666667
0.65,270,245,55,30,0.9,0.183333333333
0.66,271,244,56,29,0.903333333333,0.186666666667
0.67,271,241,59,29,0.903333333333,0.196666666667
0.68,272,240,60,28,0.906666666667,0.2
0.69,273,239,61,27,0.91,0.203333333333
0.7,274,233,67,26,0.913333333333,0.223333333333
0.71,276,229,71,24,0.92,0.236666666667
0.72,276,228,72,24,0.92,0.24
0.73,278,224,76,22,0.926666666667,0.253333333333
0.74,279,223,77,21,0.93,0.256666666667
0.75,280,221,79,20,0.933333333333,0.263333333333
0.76,280,220,80,20,0.933333333333,0.266666666667
0.77,282,216,84,18,0.94,0.28
0.78,283,215,85,17,0.943333333333,0.283333333333
0.79,283,214,86,17,0.943333333333,0.286666666667
0.8,283,212,88,17,0.943333333333,0.293333333333
0.81,284,212,88,16,0.946666666667,0.293333333333
0.82,284,209,91,16,0.946666666667,0.303333333333
0.83,284,209,91,16,0.946666666667,0.303333333333
0.84,284,205,95,16,0.946666666667,0.316666666667
0.85,285,203,97,15,0.95,0.323333333333
0.86,285,202,98,15,0.95,0.326666666667
0.87,285,201,99,15,0.95,0.33
0.88,287,200,100,13,0.956666666667,0.333333333333
0.89,288,199,101,12,0.96,0.336666666667
0.9,289,196,104,11,0.963333333333,0.346666666667
0.91,290,193,107,10,0.966666666667,0.356666666667
0.92,290,192,108,10,0.966666666667,0.36
0.93,291,188,112,9,0.97,0.373333333333
0.94,292,187,113,8,0.973333333333,0.376666666667
0.95,292,184,116,8,0.973333333333,0.386666666667
0.96,292,181,119,8,0.973333333333,0.396666666667
0.97,292,180,120,8,0.973333333333,0.4
0.98,292,178,122,8,0.973333333333,0.406666666667
0.99,293,177,123,7,0.976666666667,0.41
1.0,294,175,125,6,0.98,0.416666666667
1.01,294,172,128,6,0.98,0.426666666667
1.02,294,169,131,6,0.98,0.436666666667
1.03,294,167,133,6,0.98,0.443333333333
1.04,295,165,135,5,0.983333333333,0.45
1.05,295,163,137,5,0.983333333333,0.456666666667
1.06,295,162,138,5,0.983333333333,0.46
1.07,295,159,141,5,0.983333333333,0.47
1.08,295,156,144,5,0.983333333333,0.48
1.09,295,155,145,5,0.983333333333,0.483333333333
1.1,295,152,148,5,0.983333333333,0.493333333333
1.11,295,152,148,5,0.983333333333,0.493333333333
1.12,295,151,149,5,0.983333333333,0.496666666667
1.13,295,148,152,5,0.983333333333,0.506666666667
1.14,296,144,156,4,0.986666666667,0.52
1.15,296,143,157,4,0.986666666667,0.523333333333
1.16,296,143,157,4,0.986666666667,0.523333333333
1.17,296,143,157,4,0.986666666667,0.523333333333
1.18,296,143,157,4,0.986666666667,0.523333333333
1.19,296,137,163,4,0.986666666667,0.543333333333
1.2,296,137,163,4,0.986666666667,0.543333333333
1.21,296,136,164,4,0.986666666667,0.546666666667
1.22,296,135,165,4,0.986666666667,0.55
1.23,296,135,165,4,0.986666666667,0.55
1.24,296,133,167,4,0.986666666667,0.556666666667
1.25,296,132,168,4,0.986666666667,0.56
1.26,296,130,170,4,0.986666666667,0.566666666667
1.27,297,130,170,3,0.99,0.566666666667
1.28,297,127,173,3,0.99,0.576666666667
1.29,297,126,174,3,0.99,0.58
1.3,297,123,177,3,0.99,0.59
1.31,297,120,180,3,0.99,0.6
1.32,297,119,181,3,0.99,0.603333333333
1.33,297,117,183,3,0.99,0.61
1.34,297,116,184,3,0.99,0.613333333333
1.35,297,114,186,3,0.99,0.62
1.36,297,112,188,3,0.99,0.626666666667
1.37,297,109,191,3,0.99,0.636666666667
1.38,297,107,193,3,0.99,0.643333333333
1.39,298,107,193,2,0.993333333333,0.643333333333
1.4,298,103,197,2,0.993333333333,0.656666666667
1.41,298,101,199,2,0.993333333333,0.663333333333
1.42,298,100,200,2,0.993333333333,0.666666666667
1.43,298,96,204,2,0.993333333333,0.68
1.44,298,96,204,2,0.993333333333,0.68
1.45,298,96,204,2,0.993333333333,0.68
1.46,298,93,207,2,0.993333333333,0.69
1.47,298,91,209,2,0.993333333333,0.696666666667
1.48,298,90,210,2,0.993333333333,0.7
1.49,298,90,210,2,0.993333333333,0.7
1.5,298,89,211,2,0.993333333333,0.703333333333
1.51,298,88,212,2,0.993333333333,0.706666666667
1.52,298,88,212,2,0.993333333333,0.706666666667
1.53,299,85,215,1,0.996666666667,0.716666666667
1.54,299,84,216,1,0.996666666667,0.72
1.55,299,82,218,1,0.996666666667,0.726666666667
1.56,299,79,221,1,0.996666666667,0.736666666667
1.57,299,78,222,1,0.996666666667,0.74
1.58,299,76,224,1,0.996666666667,0.746666666667
1.59,299,75,225,1,0.996666666667,0.75
1.6,299,74,226,1,0.996666666667,0.753333333333
1.61,299,73,227,1,0.996666666667,0.756666666667
1.62,299,71,229,1,0.996666666667,0.763333333333
1.63,299,70,230,1,0.996666666667,0.766666666667
1.64,299,69,231,1,0.996666666667,0.77
1.65,299,67,233,1,0.996666666667,0.776666666667
1.66,299,66,234,1,0.996666666667,0.78
1.67,299,66,234,1,0.996666666667,0.78
1.68,299,62,238,1,0.996666666667,0.793333333333
1.69,299,61,239,1,0.996666666667,0.796666666667
1.7,299,60,240,1,0.996666666667,0.8
1.71,299,58,242,1,0.996666666667,0.806666666667
1.72,299,57,243,1,0.996666666667,0.81
1.73,299,56,244,1,0.996666666667,0.813333333333
1.74,299,56,244,1,0.996666666667,0.813333333333
1.75,299,54,246,1,0.996666666667,0.82
1.76,299,52,248,1,0.996666666667,0.826666666667
1.77,299,51,249,1,0.996666666667,0.83
1.78,299,51,249,1,0.996666666667,0.83
1.79,299,50,250,1,0.996666666667,0.833333333333
1.8,299,48,252,1,0.996666666667,0.84
1.81,299,47,253,1,0.996666666667,0.843333333333
1.82,299,46,254,1,0.996666666667,0.846666666667
1.83,299,44,256,1,0.996666666667,0.853333333333
1.84,299,43,257,1,0.996666666667,0.856666666667
1.85,299,43,257,1,0.996666666667,0.856666666667
1.86,299,38,262,1,0.996666666667,0.873333333333
1.87,299,38,262,1,0.996666666667,0.873333333333
1.88,299,34,266,1,0.996666666667,0.886666666667
1.89,299,33,267,1,0.996666666667,0.89
1.9,299,33,267,1,0.996666666667,0.89
1.91,299,32,268,1,0.996666666667,0.893333333333
1.92,299,32,268,1,0.996666666667,0.893333333333
1.93,299,31,269,1,0.996666666667,0.896666666667
1.94,299,30,270,1,0.996666666667,0.9
1.95,299,29,271,1,0.996666666667,0.903333333333
1.96,299,28,272,1,0.996666666667,0.906666666667
1.97,299,28,272,1,0.996666666667,0.906666666667
1.98,299,28,272,1,0.996666666667,0.906666666667
1.99,299,25,275,1,0.996666666667,0.916666666667
2.0,299,25,275,1,0.996666666667,0.916666666667
2.01,299,23,277,1,0.996666666667,0.923333333333
2.02,299,21,279,1,0.996666666667,0.93
2.03,299,17,283,1,0.996666666667,0.943333333333
2.04,299,16,284,1,0.996666666667,0.946666666667
2.05,299,16,284,1,0.996666666667,0.946666666667
2.06,299,16,284,1,0.996666666667,0.946666666667
2.07,299,15,285,1,0.996666666667,0.95
2.08,299,15,285,1,0.996666666667,0.95
2.09,299,15,285,1,0.996666666667,0.95
2.1,299,14,286,1,0.996666666667,0.953333333333
2.11,299,14,286,1,0.996666666667,0.953333333333
2.12,299,14,286,1,0.996666666667,0.953333333333
2.13,300,13,287,0,1.0,0.956666666667
2.14,300,13,287,0,1.0,0.956666666667
2.15,300,12,288,0,1.0,0.96
2.16,300,12,288,0,1.0,0.96
2.17,300,11,289,0,1.0,0.963333333333
2.18,300,10,290,0,1.0,0.966666666667
2.19,300,10,290,0,1.0,0.966666666667
2.2,300,10,290,0,1.0,0.966666666667
2.21,300,8,292,0,1.0,0.973333333333
2.22,300,7,293,0,1.0,0.976666666667
2.23,300,7,293,0,1.0,0.976666666667
2.24,300,4,296,0,1.0,0.986666666667
2.25,300,4,296,0,1.0,0.986666666667
2.26,300,4,296,0,1.0,0.986666666667
2.27,300,3,297,0,1.0,0.99
2.28,300,2,298,0,1.0,0.993333333333
2.29,300,2,298,0,1.0,0.993333333333
2.3,300,2,298,0,1.0,0.993333333333
2.31,300,2,298,0,1.0,0.993333333333
2.32,300,2,298,0,1.0,0.993333333333
2.33,300,2,298,0,1.0,0.993333333333
2.34,300,1,299,0,1.0,0.996666666667
2.35,300,1,299,0,1.0,0.996666666667
2.36,300,1,299,0,1.0,0.996666666667
2.37,300,1,299,0,1.0,0.996666666667
2.38,300,1,299,0,1.0,0.996666666667
2.39,300,1,299,0,1.0,0.996666666667
2.4,300,1,299,0,1.0,0.996666666667
2.41,300,1,299,0,1.0,0.996666666667
2.42,300,1,299,0,1.0,0.996666666667
2.43,300,1,299,0,1.0,0.996666666667
2.44,300,1,299,0,1.0,0.996666666667
2.45,300,1,299,0,1.0,0.996666666667
2.46,300,1,299,0,1.0,0.996666666667
2.47,300,1,299,0,1.0,0.996666666667
2.48,300,1,299,0,1.0,0.996666666667
2.49,300,1,299,0,1.0,0.996666666667
2.5,300,1,299,0,1.0,0.996666666667
2.51,300,1,299,0,1.0,0.996666666667
2.52,300,1,299,0,1.0,0.996666666667
2.53,300,1,299,0,1.0,0.996666666667
2.54,300,1,299,0,1.0,0.996666666667
2.55,300,1,299,0,1.0,0.996666666667
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
