threshold,tp,tn,fp,fn,tpr,fpr
0.42,235,271,29,65,0.783333333333,0.0966666666667
0.43,239,270,30,61,0.796666666667,0.1
0.44,242,269,31,58,0.806666666667,0.103333333333
0.45,245,269,31,55,0.816666666667,0.103333333333
0.46,245,269,31,55,0.816666666667,0.103333333333
0.47,246,265,35,54,0.82,0.116666666667
0.48,248,260,40,52,0.826666666667,0.133333333333
0.49,251,259,41,49,0.836666666667,0.136666666667
0.5,252,257,43,48,0.84,0.143333333333
0.51,252,255,45,48,0.84,0.15
0.52,255,254,46,45,0.85,0.153333333333
0.53,257,252,48,43,0.856666666667,0.16
0.54,257,249,51,43,0.856666666667,0.17
0.55,259,248,52,41,0.863333333333,0.173333333333
0.56,262,248,52,38,0.873333333333,0.173333333333
0.57,262,247,53,38,0.873333333333,0.176666666667
0.58,264,243,57,36,0.88,0.19
0.59,267,241,59,33,0.89,0.196666666667
0.6,270,240,60,30,0.9,0.2
0.61,271,237,63,29,0.903333333333,0.21
0.62,271,234,66,29,0.903333333333,0.22
0.63,273,231,69,27,0.91,0.23
0.64,274,228,72,26,0.913333333333,0.24
0.65,275,221,79,25,0.916666666667,0.263333333333
0.66,277,219,81,23,0.923333333333,0.27
0.67,277,216,84,23,0.923333333333,0.28
0.68,277,213,87,23,0.923333333333,0.29
0.69,278,210,90,22,0.926666666667,0.3
0.7,279,207,93,21,0.93,0.31
0.71,279,205,95,21,0.93,0.316666666667
0.72,281,205,95,19,0.936666666667,0.316666666667
0.73,281,204,96,19,0.936666666667,0.32
0.74,281,200,100,19,0.936666666667,0.333333333333
0.75,282,200,100,18,0.94,0.333333333333
0.76,282,197,103,18,0.94,0.343333333333
0.77,282,191,109,18,0.94,0.363333333333
0.78,283,189,111,17,0.943333333333,0.37
0.79,283,187,113,17,0.943333333333,0.376666666667
0.8,284,184,116,16,0.946666666667,0.386666666667
0.81,284,179,121,16,0.946666666667,0.403333333333
0.82,284,177,123,16,0.946666666667,0.41
0.83,284,175,125,16,0.946666666667,0.416666666667
0.84,285,174,126,15,0.95,0.42
0.85,286,174,126,14,0.953333333333,0.42
0.86,286,173,127,14,0.953333333333,0.423333333333
0.87,286,171,129,14,0.953333333333,0.43
0.88,286,167,133,14,0.953333333333,0.443333333333
0.89,289,166,134,11,0.963333333333,0.446666666667
0.9,290,163,137,10,0.966666666667,0.456666666667
0.91,290,162,138,10,0.966666666667,0.46
0.92,290,161,139,10,0.966666666667,0.463333333333
0.93,290,159,141,10,0.966666666667,0.47
0.94,290,157,143,10,0.966666666667,0.476666666667
0.95,292,156,144,8,0.973333333333,0.48
0.96,293,156,144,7,0.976666666667,0.48
0.97,293,153,147,7,0.976666666667,0.49
0.98,293,153,147,7,0.976666666667,0.49
0.99,293,149,151,7,0.976666666667,0.503333333333
1.0,293,148,152,7,0.976666666667,0.506666666667
1.01,294,146,154,6,0.98,0.513333333333
1.02,294,145,155,6,0.98,0.516666666667
1.03,294,143,157,6,0.98,0.523333333333
1.04,294,141,159,6,0.98,0.53
1.05,295,138,162,5,0.983333333333,0.54
1.06,295,137,163,5,0.983333333333,0.543333333333
1.07,295,135,165,5,0.983333333333,0.55
1.08,295,135,165,5,0.983333333333,0.55
1.09,295,132,168,5,0.983333333333,0.56
1.1,295,131,169,5,0.983333333333,0.563333333333
1.11,295,129,171,5,0.983333333333,0.57
1.12,295,127,173,5,0.983333333333,0.576666666667
1.13,295,124,176,5,0.983333333333,0.586666666667
1.14,295,124,176,5,0.983333333333,0.586666666667
1.15,295,122,178,5,0.983333333333,0.593333333333
1.16,295,121,179,5,0.983333333333,0.596666666667
1.17,295,118,182,5,0.983333333333,0.606666666667
1.18,295,118,182,5,0.983333333333,0.606666666667
1.19,295,116,184,5,0.983333333333,0.613333333333
1.2,296,115,185,4,0.986666666667,0.616666666667
1.21,296,113,187,4,0.986666666667,0.623333333333
1.22,297,109,191,3,0.99,0.636666666667
1.23,297,107,193,3,0.99,0.643333333333
1.24,297,105,195,3,0.99,0.65
1.25,297,104,196,3,0.99,0.653333333333
1.26,297,100,200,3,0.99,0.666666666667
1.27,297,100,200,3,0.99,0.666666666667
1.28,297,99,201,3,0.99,0.67
1.29,297,98,202,3,0.99,0.673333333333
1.3,297,97,203,3,0.99,0.676666666667
1.31,297,95,205,3,0.99,0.683333333333
1.32,297,94,206,3,0.99,0.686666666667
1.33,297,94,206,3,0.99,0.686666666667
1.34,297,94,206,3,0.99,0.686666666667
1.35,297,92,208,3,0.99,0.693333333333
1.36,297,92,208,3,0.99,0.693333333333
1.37,297,92,208,3,0.99,0.693333333333
1.38,297,90,210,3,0.99,0.7
1.39,297,88,212,3,0.99,0.706666666667
1.4,297,87,213,3,0.99,0.71
1.41,297,87,213,3,0.99,0.71
1.42,297,87,213,3,0.99,0.71
1.43,297,86,214,3,0.99,0.713333333333
1.44,297,86,214,3,0.99,0.713333333333
1.45,297,82,218,3,0.99,0.726666666667
1.46,297,82,218,3,0.99,0.726666666667
1.47,297,82,218,3,0.99,0.726666666667
1.48,298,78,222,2,0.993333333333,0.74
1.49,298,75,225,2,0.993333333333,0.75
1.5,298,73,227,2,0.993333333333,0.756666666667
1.51,298,73,227,2,0.993333333333,0.756666666667
1.52,298,72,228,2,0.993333333333,0.76
1.53,298,72,228,2,0.993333333333,0.76
1.54,298,69,231,2,0.993333333333,0.77
1.55,298,68,232,2,0.993333333333,0.773333333333
1.56,298,67,233,2,0.993333333333,0.776666666667
1.57,298,67,233,2,0.993333333333,0.776666666667
1.58,298,66,234,2,0.993333333333,0.78
1.59,298,64,236,2,0.993333333333,0.786666666667
1.6,298,64,236,2,0.993333333333,0.786666666667
1.61,298,63,237,2,0.993333333333,0.79
1.62,298,60,240,2,0.993333333333,0.8
1.63,298,58,242,2,0.993333333333,0.806666666667
1.64,298,58,242,2,0.993333333333,0.806666666667
1.65,298,56,244,2,0.993333333333,0.813333333333
1.66,298,55,245,2,0.993333333333,0.816666666667
1.67,298,55,245,2,0.993333333333,0.816666666667
1.68,298,53,247,2,0.993333333333,0.823333333333
1.69,298,52,248,2,0.993333333333,0.826666666667
1.7,298,52,248,2,0.993333333333,0.826666666667
1.71,298,51,249,2,0.993333333333,0.83
1.72,298,51,249,2,0.993333333333,0.83
1.73,298,50,250,2,0.993333333333,0.833333333333
1.74,298,48,252,2,0.993333333333,0.84
1.75,298,47,253,2,0.993333333333,0.843333333333
1.76,298,46,254,2,0.993333333333,0.846666666667
1.77,298,46,254,2,0.993333333333,0.846666666667
1.78,298,45,255,2,0.993333333333,0.85
1.79,298,43,257,2,0.993333333333,0.856666666667
1.8,298,43,257,2,0.993333333333,0.856666666667
1.81,298,41,259,2,0.993333333333,0.863333333333
1.82,298,40,260,2,0.993333333333,0.866666666667
1.83,298,39,261,2,0.993333333333,0.87
1.84,298,39,261,2,0.993333333333,0.87
1.85,298,38,262,2,0.993333333333,0.873333333333
1.86,298,37,263,2,0.993333333333,0.876666666667
1.87,299,37,263,1,0.996666666667,0.876666666667
1.88,299,36,264,1,0.996666666667,0.88
1.89,299,34,266,1,0.996666666667,0.886666666667
1.9,299,33,267,1,0.996666666667,0.89
1.91,299,32,268,1,0.996666666667,0.893333333333
1.92,299,31,269,1,0.996666666667,0.896666666667
1.93,299,28,272,1,0.996666666667,0.906666666667
1.94,299,28,272,1,0.996666666667,0.906666666667
1.95,299,27,273,1,0.996666666667,0.91
1.96,299,25,275,1,0.996666666667,0.916666666667
1.97,299,25,275,1,0.996666666667,0.916666666667
1.98,299,25,275,1,0.996666666667,0.916666666667
1.99,299,23,277,1,0.996666666667,0.923333333333
2.0,299,23,277,1,0.996666666667,0.923333333333
2.01,299,22,278,1,0.996666666667,0.926666666667
2.02,299,22,278,1,0.996666666667,0.926666666667
2.03,299,21,279,1,0.996666666667,0.93
2.04,299,20,280,1,0.996666666667,0.933333333333
2.05,299,20,280,1,0.996666666667,0.933333333333
2.06,299,18,282,1,0.996666666667,0.94
2.07,299,18,282,1,0.996666666667,0.94
2.08,299,18,282,1,0.996666666667,0.94
2.09,299,18,282,1,0.996666666667,0.94
2.1,299,16,284,1,0.996666666667,0.946666666667
2.11,299,15,285,1,0.996666666667,0.95
2.12,299,15,285,1,0.996666666667,0.95
2.13,299,14,286,1,0.996666666667,0.953333333333
2.14,299,13,287,1,0.996666666667,0.956666666667
2.15,299,13,287,1,0.996666666667,0.956666666667
2.16,299,12,288,1,0.996666666667,0.96
2.17,299,12,288,1,0.996666666667,0.96
2.18,299,10,290,1,0.996666666667,0.966666666667
2.19,299,10,290,1,0.996666666667,0.966666666667
2.2,299,10,290,1,0.996666666667,0.966666666667
2.21,299,10,290,1,0.996666666667,0.966666666667
2.22,299,9,291,1,0.996666666667,0.97
2.23,299,9,291,1,0.996666666667,0.97
2.24,300,9,291,0,1.0,0.97
2.25,300,9,291,0,1.0,0.97
2.26,300,8,292,0,1.0,0.973333333333
2.27,300,8,292,0,1.0,0.973333333333
2.28,300,8,292,0,1.0,0.973333333333
2.29,300,8,292,0,1.0,0.973333333333
2.3,300,8,292,0,1.0,0.973333333333
2.31,300,8,292,0,1.0,0.973333333333
2.32,300,8,292,0,1.0,0.973333333333
2.33,300,8,292,0,1.0,0.973333333333
2.34,300,7,293,0,1.0,0.976666666667
2.35,300,7,293,0,1.0,0.976666666667
2.36,300,7,293,0,1.0,0.976666666667
2.37,300,7,293,0,1.0,0.976666666667
2.38,300,7,293,0,1.0,0.976666666667
2.39,300,6,294,0,1.0,0.98
2.4,300,5,295,0,1.0,0.983333333333
2.41,300,4,296,0,1.0,0.986666666667
2.42,300,4,296,0,1.0,0.986666666667
2.43,300,3,297,0,1.0,0.99
2.44,300,3,297,0,1.0,0.99
2.45,300,2,298,0,1.0,0.993333333333
2.46,300,2,298,0,1.0,0.993333333333
2.47,300,1,299,0,1.0,0.996666666667
2.48,300,1,299,0,1.0,0.996666666667
2.49,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
