threshold,tp,tn,fp,fn,tpr,fpr
0.42,226,285,15,74,0.753333333333,0.05
0.43,227,284,16,73,0.756666666667,0.0533333333333
0.44,231,282,18,69,0.77,0.06
0.45,235,281,19,65,0.783333333333,0.0633333333333
0.46,239,280,20,61,0.796666666667,0.0666666666667
0.47,243,279,21,57,0.81,0.07
0.48,245,279,21,55,0.816666666667,0.07
0.49,246,278,22,54,0.82,0.0733333333333
0.5,249,275,25,51,0.83,0.0833333333333
0.51,250,275,25,50,0.833333333333,0.0833333333333
0.52,254,275,25,46,0.846666666667,0.0833333333333
0.53,256,274,26,44,0.853333333333,0.0866666666667
0.54,257,273,27,43,0.856666666667,0.09
0.55,259,271,29,41,0.863333333333,0.0966666666667
0.56,259,271,29,41,0.863333333333,0.0966666666667
0.57,262,271,29,38,0.873333333333,0.0966666666667
0.58,263,269,31,37,0.876666666667,0.103333333333
0.59,264,268,32,36,0.88,0.106666666667
0.6,266,266,34,34,0.886666666667,0.113333333333
0.61,266,261,39,34,0.886666666667,0.13
0.62,268,259,41,32,0.893333333333,0.136666666667
0.63,268,258,42,32,0.893333333333,0.14
0.64,269,256,44,31,0.896666666667,0.146666666667
0.65,269,252,48,31,0.896666666667,0.16
0.66,269,252,48,31,0.896666666667,0.16
0.67,270,249,51,30,0.9,0.17
0.68,271,246,54,29,0.903333333333,0.18
0.69,271,244,56,29,0.903333333333,0.186666666667
0.7,272,243,57,28,0.906666666667,0.19
0.71,273,242,58,27,0.91,0.193333333333
0.72,274,238,62,26,0.913333333333,0.206666666667
0.73,275,237,63,25,0.916666666667,0.21
0.74,276,236,64,24,0.92,0.213333333333
0.75,276,236,64,24,0.92,0.213333333333
0.76,278,235,65,22,0.926666666667,0.216666666667
0.77,278,235,65,22,0.926666666667,0.216666666667
0.78,278,234,66,22,0.926666666667,0.22
0.79,279,232,68,21,0.93,0.226666666667
0.8,280,229,71,20,0.933333333333,0.236666666667
0.81,280,228,72,20,0.933333333333,0.24
0.82,282,225,75,18,0.94,0.25
0.83,282,223,77,18,0.94,0.256666666667
0.84,282,222,78,18,0.94,0.26
0.85,282,221,79,18,0.94,0.263333333333
0.86,282,216,84,18,0.94,0.28
0.87,282,214,86,18,0.94,0.286666666667
0.88,284,210,90,16,0.946666666667,0.3
0.89,284,209,91,16,0.946666666667,0.303333333333
0.9,284,208,92,16,0.946666666667,0.306666666667
0.91,284,208,92,16,0.946666666667,0.306666666667
0.92,284,205,95,16,0.946666666667,0.316666666667
0.93,285,204,96,15,0.95,0.32
0.94,285,198,102,15,0.95,0.34
0.95,285,196,104,15,0.95,0.346666666667
0.96,286,196,104,14,0.953333333333,0.346666666667
0.97,286,194,106,14,0.953333333333,0.353333333333
0.98,286,190,110,14,0.953333333333,0.366666666667
0.99,286,188,112,14,0.953333333333,0.373333333333
1.0,287,188,112,13,0.956666666667,0.373333333333
1.01,287,186,114,13,0.956666666667,0.38
1.02,288,183,117,12,0.96,0.39
1.03,288,180,120,12,0.96,0.4
1.04,288,178,122,12,0.96,0.406666666667
1.05,289,177,123,11,0.963333333333,0.41
1.06,289,177,123,11,0.963333333333,0.41
1.07,289,172,128,11,0.963333333333,0.426666666667
1.08,289,169,131,11,0.963333333333,0.436666666667
1.09,290,165,135,10,0.966666666667,0.45
1.1,291,161,139,9,0.97,0.463333333333
1.11,291,159,141,9,0.97,0.47
1.12,291,155,145,9,0.97,0.483333333333
1.13,292,154,146,8,0.973333333333,0.486666666667
1.14,292,152,148,8,0.973333333333,0.493333333333
1.15,292,149,151,8,0.973333333333,0.503333333333
1.16,294,149,151,6,0.98,0.503333333333
1.17,294,147,153,6,0.98,0.51
1.18,294,146,154,6,0.98,0.513333333333
1.19,294,145,155,6,0.98,0.516666666667
1.2,294,143,157,6,0.98,0.523333333333
1.21,294,140,160,6,0.98,0.533333333333
1.22,294,137,163,6,0.98,0.543333333333
1.23,294,137,163,6,0.98,0.543333333333
1.24,294,136,164,6,0.98,0.546666666667
1.25,294,136,164,6,0.98,0.546666666667
1.26,294,133,167,6,0.98,0.556666666667
1.27,294,131,169,6,0.98,0.563333333333
1.28,294,128,172,6,0.98,0.573333333333
1.29,294,125,175,6,0.98,0.583333333333
1.3,294,125,175,6,0.98,0.583333333333
1.31,294,121,179,6,0.98,0.596666666667
1.32,294,118,182,6,0.98,0.606666666667
1.33,294,118,182,6,0.98,0.606666666667
1.34,294,118,182,6,0.98,0.606666666667
1.35,294,116,184,6,0.98,0.613333333333
1.36,294,113,187,6,0.98,0.623333333333
1.37,294,111,189,6,0.98,0.63
1.38,295,109,191,5,0.983333333333,0.636666666667
1.39,295,108,192,5,0.983333333333,0.64
1.4,295,107,193,5,0.983333333333,0.643333333333
1.41,295,105,195,5,0.983333333333,0.65
1.42,295,104,196,5,0.983333333333,0.653333333333
1.43,295,101,199,5,0.983333333333,0.663333333333
1.44,295,100,200,5,0.983333333333,0.666666666667
1.45,295,99,201,5,0.983333333333,0.67
1.46,296,97,203,4,0.986666666667,0.676666666667
1.47,296,96,204,4,0.986666666667,0.68
1.48,296,96,204,4,0.986666666667,0.68
1.49,296,94,206,4,0.986666666667,0.686666666667
1.5,296,94,206,4,0.986666666667,0.686666666667
1.51,296,93,207,4,0.986666666667,0.69
1.52,296,92,208,4,0.986666666667,0.693333333333
1.53,296,91,209,4,0.986666666667,0.696666666667
1.54,296,88,212,4,0.986666666667,0.706666666667
1.55,296,87,213,4,0.986666666667,0.71
1.56,296,84,216,4,0.986666666667,0.72
1.57,296,81,219,4,0.986666666667,0.73
1.58,296,81,219,4,0.986666666667,0.73
1.59,297,79,221,3,0.99,0.736666666667
1.6,297,78,222,3,0.99,0.74
1.61,297,76,224,3,0.99,0.746666666667
1.62,297,73,227,3,0.99,0.756666666667
1.63,297,72,228,3,0.99,0.76
1.64,297,72,228,3,0.99,0.76
1.65,298,72,228,2,0.993333333333,0.76
1.66,298,72,228,2,0.993333333333,0.76
1.67,298,70,230,2,0.993333333333,0.766666666667
1.68,298,68,232,2,0.993333333333,0.773333333333
1.69,298,67,233,2,0.993333333333,0.776666666667
1.7,298,66,234,2,0.993333333333,0.78
1.71,298,63,237,2,0.993333333333,0.79
1.72,298,61,239,2,0.993333333333,0.796666666667
1.73,298,61,239,2,0.993333333333,0.796666666667
1.74,298,59,241,2,0.993333333333,0.803333333333
1.75,298,58,242,2,0.993333333333,0.806666666667
1.76,299,56,244,1,0.996666666667,0.813333333333
1.77,299,53,247,1,0.996666666667,0.823333333333
1.78,299,51,249,1,0.996666666667,0.83
1.79,299,48,252,1,0.996666666667,0.84
1.8,299,47,253,1,0.996666666667,0.843333333333
1.81,299,44,256,1,0.996666666667,0.853333333333
1.82,299,42,258,1,0.996666666667,0.86
1.83,299,41,259,1,0.996666666667,0.863333333333
1.84,300,40,260,0,1.0,0.866666666667
1.85,300,38,262,0,1.0,0.873333333333
1.86,300,35,265,0,1.0,0.883333333333
1.87,300,35,265,0,1.0,0.883333333333
1.88,300,35,265,0,1.0,0.883333333333
1.89,300,35,265,0,1.0,0.883333333333
1.9,300,35,265,0,1.0,0.883333333333
1.91,300,35,265,0,1.0,0.883333333333
1.92,300,33,267,0,1.0,0.89
1.93,300,33,267,0,1.0,0.89
1.94,300,33,267,0,1.0,0.89
1.95,300,31,269,0,1.0,0.896666666667
1.96,300,31,269,0,1.0,0.896666666667
1.97,300,30,270,0,1.0,0.9
1.98,300,28,272,0,1.0,0.906666666667
1.99,300,28,272,0,1.0,0.906666666667
2.0,300,27,273,0,1.0,0.91
2.01,300,25,275,0,1.0,0.916666666667
2.02,300,25,275,0,1.0,0.916666666667
2.03,300,24,276,0,1.0,0.92
2.04,300,23,277,0,1.0,0.923333333333
2.05,300,22,278,0,1.0,0.926666666667
2.06,300,22,278,0,1.0,0.926666666667
2.07,300,20,280,0,1.0,0.933333333333
2.08,300,17,283,0,1.0,0.943333333333
2.09,300,15,285,0,1.0,0.95
2.1,300,14,286,0,1.0,0.953333333333
2.11,300,12,288,0,1.0,0.96
2.12,300,11,289,0,1.0,0.963333333333
2.13,300,10,290,0,1.0,0.966666666667
2.14,300,10,290,0,1.0,0.966666666667
2.15,300,9,291,0,1.0,0.97
2.16,300,9,291,0,1.0,0.97
2.17,300,8,292,0,1.0,0.973333333333
2.18,300,8,292,0,1.0,0.973333333333
2.19,300,8,292,0,1.0,0.973333333333
2.2,300,7,293,0,1.0,0.976666666667
2.21,300,7,293,0,1.0,0.976666666667
2.22,300,6,294,0,1.0,0.98
2.23,300,6,294,0,1.0,0.98
2.24,300,6,294,0,1.0,0.98
2.25,300,6,294,0,1.0,0.98
2.26,300,6,294,0,1.0,0.98
2.27,300,6,294,0,1.0,0.98
2.28,300,5,295,0,1.0,0.983333333333
2.29,300,5,295,0,1.0,0.983333333333
2.3,300,4,296,0,1.0,0.986666666667
2.31,300,3,297,0,1.0,0.99
2.32,300,3,297,0,1.0,0.99
2.33,300,3,297,0,1.0,0.99
2.34,300,3,297,0,1.0,0.99
2.35,300,2,298,0,1.0,0.993333333333
2.36,300,2,298,0,1.0,0.993333333333
2.37,300,2,298,0,1.0,0.993333333333
2.38,300,2,298,0,1.0,0.993333333333
2.39,300,2,298,0,1.0,0.993333333333
2.4,300,2,298,0,1.0,0.993333333333
2.41,300,2,298,0,1.0,0.993333333333
2.42,300,2,298,0,1.0,0.993333333333
2.43,300,2,298,0,1.0,0.993333333333
2.44,300,2,298,0,1.0,0.993333333333
2.45,300,2,298,0,1.0,0.993333333333
2.46,300,2,298,0,1.0,0.993333333333
2.47,300,2,298,0,1.0,0.993333333333
2.48,300,2,298,0,1.0,0.993333333333
2.49,300,2,298,0,1.0,0.993333333333
2.5,300,2,298,0,1.0,0.993333333333
2.51,300,2,298,0,1.0,0.993333333333
2.52,300,2,298,0,1.0,0.993333333333
2.53,300,2,298,0,1.0,0.993333333333
2.54,300,1,299,0,1.0,0.996666666667
2.55,300,1,299,0,1.0,0.996666666667
2.56,300,1,299,0,1.0,0.996666666667
2.57,300,1,299,0,1.0,0.996666666667
2.58,300,1,299,0,1.0,0.996666666667
2.59,300,1,299,0,1.0,0.996666666667
2.6,300,1,299,0,1.0,0.996666666667
2.61,300,1,299,0,1.0,0.996666666667
2.62,300,1,299,0,1.0,0.996666666667
2.63,300,1,299,0,1.0,0.996666666667
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
