threshold,tp,tn,fp,fn,tpr,fpr
2.41,300,4,296,0,1.0,0.986666666667
2.42,300,4,296,0,1.0,0.986666666667
2.43,300,4,296,0,1.0,0.986666666667
2.44,300,3,297,0,1.0,0.99
2.45,300,3,297,0,1.0,0.99
2.46,300,3,297,0,1.0,0.99
2.47,300,2,298,0,1.0,0.993333333333
2.48,300,2,298,0,1.0,0.993333333333
2.49,300,2,298,0,1.0,0.993333333333
2.5,300,2,298,0,1.0,0.993333333333
2.51,300,2,298,0,1.0,0.993333333333
2.52,300,2,298,0,1.0,0.993333333333
2.53,300,2,298,0,1.0,0.993333333333
2.54,300,2,298,0,1.0,0.993333333333
2.55,300,2,298,0,1.0,0.993333333333
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,2,298,0,1.0,0.993333333333
2.58,300,2,298,0,1.0,0.993333333333
2.59,300,2,298,0,1.0,0.993333333333
2.6,300,2,298,0,1.0,0.993333333333
2.61,300,2,298,0,1.0,0.993333333333
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,2,298,0,1.0,0.993333333333
2.68,300,2,298,0,1.0,0.993333333333
2.69,300,2,298,0,1.0,0.993333333333
2.7,300,2,298,0,1.0,0.993333333333
2.71,300,2,298,0,1.0,0.993333333333
2.72,300,2,298,0,1.0,0.993333333333
2.73,300,2,298,0,1.0,0.993333333333
2.74,300,2,298,0,1.0,0.993333333333
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,1,299,0,1.0,0.996666666667
2.77,300,1,299,0,1.0,0.996666666667
2.78,300,1,299,0,1.0,0.996666666667
2.79,300,1,299,0,1.0,0.996666666667
2.8,300,1,299,0,1.0,0.996666666667
2.81,300,1,299,0,1.0,0.996666666667
2.82,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
