threshold,tp,tn,fp,fn,tpr,fpr
0.43,224,289,11,76,0.746666666667,0.0366666666667
0.44,226,287,13,74,0.753333333333,0.0433333333333
0.45,226,287,13,74,0.753333333333,0.0433333333333
0.46,228,286,14,72,0.76,0.0466666666667
0.47,230,283,17,70,0.766666666667,0.0566666666667
0.48,232,283,17,68,0.773333333333,0.0566666666667
0.49,235,281,19,65,0.783333333333,0.0633333333333
0.5,239,280,20,61,0.796666666667,0.0666666666667
0.51,242,279,21,58,0.806666666667,0.07
0.52,243,277,23,57,0.81,0.0766666666667
0.53,245,274,26,55,0.816666666667,0.0866666666667
0.54,246,273,27,54,0.82,0.09
0.55,249,272,28,51,0.83,0.0933333333333
0.56,252,269,31,48,0.84,0.103333333333
0.57,253,268,32,47,0.843333333333,0.106666666667
0.58,254,266,34,46,0.846666666667,0.113333333333
0.59,257,264,36,43,0.856666666667,0.12
0.6,260,262,38,40,0.866666666667,0.126666666667
0.61,261,261,39,39,0.87,0.13
0.62,264,258,42,36,0.88,0.14
0.63,265,257,43,35,0.883333333333,0.143333333333
0.64,266,256,44,34,0.886666666667,0.146666666667
0.65,266,253,47,34,0.886666666667,0.156666666667
0.66,267,252,48,33,0.89,0.16
0.67,268,248,52,32,0.893333333333,0.173333333333
0.68,269,247,53,31,0.896666666667,0.176666666667
0.69,270,246,54,30,0.9,0.18
0.7,271,242,58,29,0.903333333333,0.193333333333
0.71,272,241,59,28,0.906666666667,0.196666666667
0.72,274,239,61,26,0.913333333333,0.203333333333
0.73,274,237,63,26,0.913333333333,0.21
0.74,274,236,64,26,0.913333333333,0.213333333333
0.75,274,234,66,26,0.913333333333,0.22
0.76,274,232,68,26,0.913333333333,0.226666666667
0.77,274,232,68,26,0.913333333333,0.226666666667
0.78,275,231,69,25,0.916666666667,0.23
0.79,279,229,71,21,0.93,0.236666666667
0.8,279,225,75,21,0.93,0.25
0.81,279,224,76,21,0.93,0.253333333333
0.82,279,223,77,21,0.93,0.256666666667
0.83,280,222,78,20,0.933333333333,0.26
0.84,280,219,81,20,0.933333333333,0.27
0.85,281,218,82,19,0.936666666667,0.273333333333
0.86,281,217,83,19,0.936666666667,0.276666666667
0.87,282,212,88,18,0.94,0.293333333333
0.88,282,209,91,18,0.94,0.303333333333
0.89,283,206,94,17,0.943333333333,0.313333333333
0.9,283,206,94,17,0.943333333333,0.313333333333
0.91,283,201,99,17,0.943333333333,0.33
0.92,284,199,101,16,0.946666666667,0.336666666667
0.93,285,198,102,15,0.95,0.34
0.94,285,195,105,15,0.95,0.35
0.95,285,195,105,15,0.95,0.35
0.96,285,194,106,15,0.95,0.353333333333
0.97,285,194,106,15,0.95,0.353333333333
0.98,285,190,110,15,0.95,0.366666666667
0.99,286,186,114,14,0.953333333333,0.38
1.0,287,186,114,13,0.956666666667,0.38
1.01,287,184,116,13,0.956666666667,0.386666666667
1.02,287,183,117,13,0.956666666667,0.39
1.03,287,183,117,13,0.956666666667,0.39
1.04,288,183,117,12,0.96,0.39
1.05,289,183,117,11,0.963333333333,0.39
1.06,289,182,118,11,0.963333333333,0.393333333333
1.07,289,182,118,11,0.963333333333,0.393333333333
1.08,290,180,120,10,0.966666666667,0.4
1.09,290,179,121,10,0.966666666667,0.403333333333
1.1,292,178,122,8,0.973333333333,0.406666666667
1.11,292,177,123,8,0.973333333333,0.41
1.12,292,177,123,8,0.973333333333,0.41
1.13,292,174,126,8,0.973333333333,0.42
1.14,292,170,130,8,0.973333333333,0.433333333333
1.15,294,166,134,6,0.98,0.446666666667
1.16,294,162,138,6,0.98,0.46
1.17,294,160,140,6,0.98,0.466666666667
1.18,294,160,140,6,0.98,0.466666666667
1.19,294,159,141,6,0.98,0.47
1.2,294,155,145,6,0.98,0.483333333333
1.21,295,154,146,5,0.983333333333,0.486666666667
1.22,296,153,147,4,0.986666666667,0.49
1.23,296,151,149,4,0.986666666667,0.496666666667
1.24,296,148,152,4,0.986666666667,0.506666666667
1.25,297,145,155,3,0.99,0.516666666667
1.26,297,144,156,3,0.99,0.52
1.27,297,143,157,3,0.99,0.523333333333
1.28,297,143,157,3,0.99,0.523333333333
1.29,297,141,159,3,0.99,0.53
1.3,297,140,160,3,0.99,0.533333333333
1.31,298,140,160,2,0.993333333333,0.533333333333
1.32,298,140,160,2,0.993333333333,0.533333333333
1.33,298,139,161,2,0.993333333333,0.536666666667
1.34,298,139,161,2,0.993333333333,0.536666666667
1.35,299,138,162,1,0.996666666667,0.54
1.36,299,137,163,1,0.996666666667,0.543333333333
1.37,299,135,165,1,0.996666666667,0.55
1.38,299,133,167,1,0.996666666667,0.556666666667
1.39,299,133,167,1,0.996666666667,0.556666666667
1.4,299,132,168,1,0.996666666667,0.56
1.41,299,132,168,1,0.996666666667,0.56
1.42,299,130,170,1,0.996666666667,0.566666666667
1.43,299,128,172,1,0.996666666667,0.573333333333
1.44,299,126,174,1,0.996666666667,0.58
1.45,299,122,178,1,0.996666666667,0.593333333333
1.46,299,121,179,1,0.996666666667,0.596666666667
1.47,299,120,180,1,0.996666666667,0.6
1.48,299,117,183,1,0.996666666667,0.61
1.49,299,111,189,1,0.996666666667,0.63
1.5,299,110,190,1,0.996666666667,0.633333333333
1.51,299,106,194,1,0.996666666667,0.646666666667
1.52,299,103,197,1,0.996666666667,0.656666666667
1.53,299,102,198,1,0.996666666667,0.66
1.54,299,101,199,1,0.996666666667,0.663333333333
1.55,299,99,201,1,0.996666666667,0.67
1.56,299,99,201,1,0.996666666667,0.67
1.57,299,94,206,1,0.996666666667,0.686666666667
1.58,299,92,208,1,0.996666666667,0.693333333333
1.59,299,91,209,1,0.996666666667,0.696666666667
1.6,299,90,210,1,0.996666666667,0.7
1.61,299,87,213,1,0.996666666667,0.71
1.62,299,86,214,1,0.996666666667,0.713333333333
1.63,299,84,216,1,0.996666666667,0.72
1.64,299,81,219,1,0.996666666667,0.73
1.65,299,76,224,1,0.996666666667,0.746666666667
1.66,299,75,225,1,0.996666666667,0.75
1.67,299,72,228,1,0.996666666667,0.76
1.68,299,71,229,1,0.996666666667,0.763333333333
1.69,299,70,230,1,0.996666666667,0.766666666667
1.7,299,69,231,1,0.996666666667,0.77
1.71,299,68,232,1,0.996666666667,0.773333333333
1.72,299,66,234,1,0.996666666667,0.78
1.73,299,65,235,1,0.996666666667,0.783333333333
1.74,299,60,240,1,0.996666666667,0.8
1.75,299,60,240,1,0.996666666667,0.8
1.76,299,59,241,1,0.996666666667,0.803333333333
1.77,299,56,244,1,0.996666666667,0.813333333333
1.78,299,56,244,1,0.996666666667,0.813333333333
1.79,299,53,247,1,0.996666666667,0.823333333333
1.8,299,52,248,1,0.996666666667,0.826666666667
1.81,299,50,250,1,0.996666666667,0.833333333333
1.82,299,49,251,1,0.996666666667,0.836666666667
1.83,299,47,253,1,0.996666666667,0.843333333333
1.84,299,45,255,1,0.996666666667,0.85
1.85,300,43,257,0,1.0,0.856666666667
1.86,300,43,257,0,1.0,0.856666666667
1.87,300,42,258,0,1.0,0.86
1.88,300,42,258,0,1.0,0.86
1.89,300,40,260,0,1.0,0.866666666667
1.9,300,39,261,0,1.0,0.87
1.91,300,37,263,0,1.0,0.876666666667
1.92,300,37,263,0,1.0,0.876666666667
1.93,300,36,264,0,1.0,0.88
1.94,300,35,265,0,1.0,0.883333333333
1.95,300,35,265,0,1.0,0.883333333333
1.96,300,35,265,0,1.0,0.883333333333
1.97,300,34,266,0,1.0,0.886666666667
1.98,300,34,266,0,1.0,0.886666666667
1.99,300,33,267,0,1.0,0.89
2.0,300,31,269,0,1.0,0.896666666667
2.01,300,30,270,0,1.0,0.9
2.02,300,29,271,0,1.0,0.903333333333
2.03,300,29,271,0,1.0,0.903333333333
2.04,300,29,271,0,1.0,0.903333333333
2.05,300,27,273,0,1.0,0.91
2.06,300,24,276,0,1.0,0.92
2.07,300,23,277,0,1.0,0.923333333333
2.08,300,23,277,0,1.0,0.923333333333
2.09,300,23,277,0,1.0,0.923333333333
2.1,300,23,277,0,1.0,0.923333333333
2.11,300,21,279,0,1.0,0.93
2.12,300,20,280,0,1.0,0.933333333333
2.13,300,20,280,0,1.0,0.933333333333
2.14,300,20,280,0,1.0,0.933333333333
2.15,300,20,280,0,1.0,0.933333333333
2.16,300,20,280,0,1.0,0.933333333333
2.17,300,19,281,0,1.0,0.936666666667
2.18,300,17,283,0,1.0,0.943333333333
2.19,300,17,283,0,1.0,0.943333333333
2.2,300,17,283,0,1.0,0.943333333333
2.21,300,17,283,0,1.0,0.943333333333
2.22,300,17,283,0,1.0,0.943333333333
2.23,300,16,284,0,1.0,0.946666666667
2.24,300,16,284,0,1.0,0.946666666667
2.25,300,15,285,0,1.0,0.95
2.26,300,14,286,0,1.0,0.953333333333
2.27,300,13,287,0,1.0,0.956666666667
2.28,300,12,288,0,1.0,0.96
2.29,300,10,290,0,1.0,0.966666666667
2.3,300,10,290,0,1.0,0.966666666667
2.31,300,10,290,0,1.0,0.966666666667
2.32,300,10,290,0,1.0,0.966666666667
2.33,300,10,290,0,1.0,0.966666666667
2.34,300,9,291,0,1.0,0.97
2.35,300,9,291,0,1.0,0.97
2.36,300,8,292,0,1.0,0.973333333333
2.37,300,8,292,0,1.0,0.973333333333
2.38,300,8,292,0,1.0,0.973333333333
2.39,300,8,292,0,1.0,0.973333333333
2.4,300,8,292,0,1.0,0.973333333333
2.41,300,7,293,0,1.0,0.976666666667
2.42,300,7,293,0,1.0,0.976666666667
2.43,300,6,294,0,1.0,0.98
2.44,300,6,294,0,1.0,0.98
2.45,300,6,294,0,1.0,0.98
2.46,300,6,294,0,1.0,0.98
2.47,300,6,294,0,1.0,0.98
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,5,295,0,1.0,0.983333333333
2.5,300,5,295,0,1.0,0.983333333333
2.51,300,5,295,0,1.0,0.983333333333
2.52,300,5,295,0,1.0,0.983333333333
2.53,300,4,296,0,1.0,0.986666666667
2.54,300,4,296,0,1.0,0.986666666667
2.55,300,4,296,0,1.0,0.986666666667
2.56,300,4,296,0,1.0,0.986666666667
2.57,300,4,296,0,1.0,0.986666666667
2.58,300,4,296,0,1.0,0.986666666667
2.59,300,4,296,0,1.0,0.986666666667
2.6,300,3,297,0,1.0,0.99
2.61,300,3,297,0,1.0,0.99
2.62,300,3,297,0,1.0,0.99
2.63,300,3,297,0,1.0,0.99
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
