threshold,tp,tn,fp,fn,tpr,fpr
0.43,232,290,10,68,0.773333333333,0.0333333333333
0.44,235,290,10,65,0.783333333333,0.0333333333333
0.45,236,289,11,64,0.786666666667,0.0366666666667
0.46,236,286,14,64,0.786666666667,0.0466666666667
0.47,242,285,15,58,0.806666666667,0.05
0.48,245,284,16,55,0.816666666667,0.0533333333333
0.49,247,283,17,53,0.823333333333,0.0566666666667
0.5,249,282,18,51,0.83,0.06
0.51,251,282,18,49,0.836666666667,0.06
0.52,251,281,19,49,0.836666666667,0.0633333333333
0.53,252,280,20,48,0.84,0.0666666666667
0.54,255,278,22,45,0.85,0.0733333333333
0.55,257,275,25,43,0.856666666667,0.0833333333333
0.56,259,275,25,41,0.863333333333,0.0833333333333
0.57,260,273,27,40,0.866666666667,0.09
0.58,262,272,28,38,0.873333333333,0.0933333333333
0.59,262,269,31,38,0.873333333333,0.103333333333
0.6,263,266,34,37,0.876666666667,0.113333333333
0.61,264,266,34,36,0.88,0.113333333333
0.62,264,265,35,36,0.88,0.116666666667
0.63,265,264,36,35,0.883333333333,0.12
0.64,266,264,36,34,0.886666666667,0.12
0.65,270,261,39,30,0.9,0.13
0.66,271,260,40,29,0.903333333333,0.133333333333
0.67,271,258,42,29,0.903333333333,0.14
0.68,271,256,44,29,0.903333333333,0.146666666667
0.69,272,254,46,28,0.906666666667,0.153333333333
0.7,272,253,47,28,0.906666666667,0.156666666667
0.71,272,250,50,28,0.906666666667,0.166666666667
0.72,272,249,51,28,0.906666666667,0.17
0.73,274,248,52,26,0.913333333333,0.173333333333
0.74,274,246,54,26,0.913333333333,0.18
0.75,275,244,56,25,0.916666666667,0.186666666667
0.76,275,243,57,25,0.916666666667,0.19
0.77,275,242,58,25,0.916666666667,0.193333333333
0.78,275,242,58,25,0.916666666667,0.193333333333
0.79,275,239,61,25,0.916666666667,0.203333333333
0.8,276,235,65,24,0.92,0.216666666667
0.81,278,234,66,22,0.926666666667,0.22
0.82,278,230,70,22,0.926666666667,0.233333333333
0.83,278,230,70,22,0.926666666667,0.233333333333
0.84,279,229,71,21,0.93,0.236666666667
0.85,279,228,72,21,0.93,0.24
0.86,280,226,74,20,0.933333333333,0.246666666667
0.87,280,225,75,20,0.933333333333,0.25
0.88,280,224,76,20,0.933333333333,0.253333333333
0.89,281,221,79,19,0.936666666667,0.263333333333
0.9,281,221,79,19,0.936666666667,0.263333333333
0.91,282,220,80,18,0.94,0.266666666667
0.92,282,218,82,18,0.94,0.273333333333
0.93,282,215,85,18,0.94,0.283333333333
0.94,282,213,87,18,0.94,0.29
0.95,282,212,88,18,0.94,0.293333333333
0.96,282,212,88,18,0.94,0.293333333333
0.97,282,210,90,18,0.94,0.3
0.98,282,208,92,18,0.94,0.306666666667
0.99,282,204,96,18,0.94,0.32
1.0,282,201,99,18,0.94,0.33
1.01,283,198,102,17,0.943333333333,0.34
1.02,283,198,102,17,0.943333333333,0.34
1.03,283,195,105,17,0.943333333333,0.35
1.04,284,194,106,16,0.946666666667,0.353333333333
1.05,284,194,106,16,0.946666666667,0.353333333333
1.06,284,192,108,16,0.946666666667,0.36
1.07,285,191,109,15,0.95,0.363333333333
1.08,285,185,115,15,0.95,0.383333333333
1.09,285,183,117,15,0.95,0.39
1.1,286,181,119,14,0.953333333333,0.396666666667
1.11,288,181,119,12,0.96,0.396666666667
1.12,288,180,120,12,0.96,0.4
1.13,289,180,120,11,0.963333333333,0.4
1.14,289,180,120,11,0.963333333333,0.4
1.15,290,179,121,10,0.966666666667,0.403333333333
1.16,290,178,122,10,0.966666666667,0.406666666667
1.17,290,175,125,10,0.966666666667,0.416666666667
1.18,291,170,130,9,0.97,0.433333333333
1.19,291,169,131,9,0.97,0.436666666667
1.2,291,167,133,9,0.97,0.443333333333
1.21,292,166,134,8,0.973333333333,0.446666666667
1.22,292,164,136,8,0.973333333333,0.453333333333
1.23,292,160,140,8,0.973333333333,0.466666666667
1.24,292,157,143,8,0.973333333333,0.476666666667
1.25,292,154,146,8,0.973333333333,0.486666666667
1.26,292,154,146,8,0.973333333333,0.486666666667
1.27,292,151,149,8,0.973333333333,0.496666666667
1.28,292,149,151,8,0.973333333333,0.503333333333
1.29,292,149,151,8,0.973333333333,0.503333333333
1.3,292,148,152,8,0.973333333333,0.506666666667
1.31,293,144,156,7,0.976666666667,0.52
1.32,293,143,157,7,0.976666666667,0.523333333333
1.33,293,143,157,7,0.976666666667,0.523333333333
1.34,293,142,158,7,0.976666666667,0.526666666667
1.35,294,139,161,6,0.98,0.536666666667
1.36,294,136,164,6,0.98,0.546666666667
1.37,294,135,165,6,0.98,0.55
1.38,294,134,166,6,0.98,0.553333333333
1.39,294,133,167,6,0.98,0.556666666667
1.4,294,131,169,6,0.98,0.563333333333
1.41,294,130,170,6,0.98,0.566666666667
1.42,295,129,171,5,0.983333333333,0.57
1.43,295,124,176,5,0.983333333333,0.586666666667
1.44,295,122,178,5,0.983333333333,0.593333333333
1.45,296,120,180,4,0.986666666667,0.6
1.46,296,116,184,4,0.986666666667,0.613333333333
1.47,296,115,185,4,0.986666666667,0.616666666667
1.48,296,114,186,4,0.986666666667,0.62
1.49,296,111,189,4,0.986666666667,0.63
1.5,296,108,192,4,0.986666666667,0.64
1.51,296,104,196,4,0.986666666667,0.653333333333
1.52,296,102,198,4,0.986666666667,0.66
1.53,296,101,199,4,0.986666666667,0.663333333333
1.54,296,100,200,4,0.986666666667,0.666666666667
1.55,296,97,203,4,0.986666666667,0.676666666667
1.56,296,95,205,4,0.986666666667,0.683333333333
1.57,296,91,209,4,0.986666666667,0.696666666667
1.58,296,90,210,4,0.986666666667,0.7
1.59,296,87,213,4,0.986666666667,0.71
1.6,296,83,217,4,0.986666666667,0.723333333333
1.61,298,82,218,2,0.993333333333,0.726666666667
1.62,298,80,220,2,0.993333333333,0.733333333333
1.63,298,79,221,2,0.993333333333,0.736666666667
1.64,298,76,224,2,0.993333333333,0.746666666667
1.65,298,76,224,2,0.993333333333,0.746666666667
1.66,298,75,225,2,0.993333333333,0.75
1.67,298,71,229,2,0.993333333333,0.763333333333
1.68,298,69,231,2,0.993333333333,0.77
1.69,298,67,233,2,0.993333333333,0.776666666667
1.7,299,63,237,1,0.996666666667,0.79
1.71,299,60,240,1,0.996666666667,0.8
1.72,299,58,242,1,0.996666666667,0.806666666667
1.73,299,57,243,1,0.996666666667,0.81
1.74,299,54,246,1,0.996666666667,0.82
1.75,299,53,247,1,0.996666666667,0.823333333333
1.76,300,52,248,0,1.0,0.826666666667
1.77,300,51,249,0,1.0,0.83
1.78,300,48,252,0,1.0,0.84
1.79,300,47,253,0,1.0,0.843333333333
1.8,300,46,254,0,1.0,0.846666666667
1.81,300,46,254,0,1.0,0.846666666667
1.82,300,46,254,0,1.0,0.846666666667
1.83,300,44,256,0,1.0,0.853333333333
1.84,300,44,256,0,1.0,0.853333333333
1.85,300,43,257,0,1.0,0.856666666667
1.86,300,42,258,0,1.0,0.86
1.87,300,40,260,0,1.0,0.866666666667
1.88,300,39,261,0,1.0,0.87
1.89,300,37,263,0,1.0,0.876666666667
1.9,300,37,263,0,1.0,0.876666666667
1.91,300,36,264,0,1.0,0.88
1.92,300,35,265,0,1.0,0.883333333333
1.93,300,34,266,0,1.0,0.886666666667
1.94,300,34,266,0,1.0,0.886666666667
1.95,300,34,266,0,1.0,0.886666666667
1.96,300,31,269,0,1.0,0.896666666667
1.97,300,31,269,0,1.0,0.896666666667
1.98,300,30,270,0,1.0,0.9
1.99,300,28,272,0,1.0,0.906666666667
2.0,300,27,273,0,1.0,0.91
2.01,300,26,274,0,1.0,0.913333333333
2.02,300,26,274,0,1.0,0.913333333333
2.03,300,25,275,0,1.0,0.916666666667
2.04,300,25,275,0,1.0,0.916666666667
2.05,300,25,275,0,1.0,0.916666666667
2.06,300,24,276,0,1.0,0.92
2.07,300,24,276,0,1.0,0.92
2.08,300,23,277,0,1.0,0.923333333333
2.09,300,23,277,0,1.0,0.923333333333
2.1,300,19,281,0,1.0,0.936666666667
2.11,300,17,283,0,1.0,0.943333333333
2.12,300,17,283,0,1.0,0.943333333333
2.13,300,17,283,0,1.0,0.943333333333
2.14,300,16,284,0,1.0,0.946666666667
2.15,300,16,284,0,1.0,0.946666666667
2.16,300,15,285,0,1.0,0.95
2.17,300,14,286,0,1.0,0.953333333333
2.18,300,13,287,0,1.0,0.956666666667
2.19,300,13,287,0,1.0,0.956666666667
2.2,300,11,289,0,1.0,0.963333333333
2.21,300,10,290,0,1.0,0.966666666667
2.22,300,10,290,0,1.0,0.966666666667
2.23,300,10,290,0,1.0,0.966666666667
2.24,300,10,290,0,1.0,0.966666666667
2.25,300,9,291,0,1.0,0.97
2.26,300,9,291,0,1.0,0.97
2.27,300,9,291,0,1.0,0.97
2.28,300,9,291,0,1.0,0.97
2.29,300,9,291,0,1.0,0.97
2.3,300,8,292,0,1.0,0.973333333333
2.31,300,8,292,0,1.0,0.973333333333
2.32,300,8,292,0,1.0,0.973333333333
2.33,300,8,292,0,1.0,0.973333333333
2.34,300,8,292,0,1.0,0.973333333333
2.35,300,8,292,0,1.0,0.973333333333
2.36,300,8,292,0,1.0,0.973333333333
2.37,300,8,292,0,1.0,0.973333333333
2.38,300,8,292,0,1.0,0.973333333333
2.39,300,8,292,0,1.0,0.973333333333
2.4,300,8,292,0,1.0,0.973333333333
2.41,300,8,292,0,1.0,0.973333333333
2.42,300,7,293,0,1.0,0.976666666667
2.43,300,6,294,0,1.0,0.98
2.44,300,5,295,0,1.0,0.983333333333
2.45,300,5,295,0,1.0,0.983333333333
2.46,300,5,295,0,1.0,0.983333333333
2.47,300,5,295,0,1.0,0.983333333333
2.48,300,5,295,0,1.0,0.983333333333
2.49,300,5,295,0,1.0,0.983333333333
2.5,300,5,295,0,1.0,0.983333333333
2.51,300,4,296,0,1.0,0.986666666667
2.52,300,4,296,0,1.0,0.986666666667
2.53,300,3,297,0,1.0,0.99
2.54,300,3,297,0,1.0,0.99
2.55,300,3,297,0,1.0,0.99
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,2,298,0,1.0,0.993333333333
2.58,300,2,298,0,1.0,0.993333333333
2.59,300,2,298,0,1.0,0.993333333333
2.6,300,2,298,0,1.0,0.993333333333
2.61,300,2,298,0,1.0,0.993333333333
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,2,298,0,1.0,0.993333333333
2.65,300,2,298,0,1.0,0.993333333333
2.66,300,2,298,0,1.0,0.993333333333
2.67,300,2,298,0,1.0,0.993333333333
2.68,300,2,298,0,1.0,0.993333333333
2.69,300,2,298,0,1.0,0.993333333333
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,1,299,0,1.0,0.996666666667
2.75,300,1,299,0,1.0,0.996666666667
2.76,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
