threshold,tp,tn,fp,fn,tpr,fpr
0.43,233,288,12,67,0.776666666667,0.04
0.44,235,286,14,65,0.783333333333,0.0466666666667
0.45,238,286,14,62,0.793333333333,0.0466666666667
0.46,239,286,14,61,0.796666666667,0.0466666666667
0.47,243,286,14,57,0.81,0.0466666666667
0.48,243,286,14,57,0.81,0.0466666666667
0.49,244,285,15,56,0.813333333333,0.05
0.5,244,284,16,56,0.813333333333,0.0533333333333
0.51,245,284,16,55,0.816666666667,0.0533333333333
0.52,246,282,18,54,0.82,0.06
0.53,246,281,19,54,0.82,0.0633333333333
0.54,247,280,20,53,0.823333333333,0.0666666666667
0.55,251,279,21,49,0.836666666667,0.07
0.56,252,278,22,48,0.84,0.0733333333333
0.57,256,278,22,44,0.853333333333,0.0733333333333
0.58,260,277,23,40,0.866666666667,0.0766666666667
0.59,261,276,24,39,0.87,0.08
0.6,264,276,24,36,0.88,0.08
0.61,264,274,26,36,0.88,0.0866666666667
0.62,264,273,27,36,0.88,0.09
0.63,264,272,28,36,0.88,0.0933333333333
0.64,266,271,29,34,0.886666666667,0.0966666666667
0.65,268,269,31,32,0.893333333333,0.103333333333
0.66,270,269,31,30,0.9,0.103333333333
0.67,272,268,32,28,0.906666666667,0.106666666667
0.68,272,267,33,28,0.906666666667,0.11
0.69,273,265,35,27,0.91,0.116666666667
0.7,273,264,36,27,0.91,0.12
0.71,274,264,36,26,0.913333333333,0.12
0.72,274,263,37,26,0.913333333333,0.123333333333
0.73,274,262,38,26,0.913333333333,0.126666666667
0.74,274,260,40,26,0.913333333333,0.133333333333
0.75,275,259,41,25,0.916666666667,0.136666666667
0.76,277,259,41,23,0.923333333333,0.136666666667
0.77,277,255,45,23,0.923333333333,0.15
0.78,278,254,46,22,0.926666666667,0.153333333333
0.79,280,253,47,20,0.933333333333,0.156666666667
0.8,280,252,48,20,0.933333333333,0.16
0.81,280,251,49,20,0.933333333333,0.163333333333
0.82,281,246,54,19,0.936666666667,0.18
0.83,281,246,54,19,0.936666666667,0.18
0.84,282,244,56,18,0.94,0.186666666667
0.85,282,243,57,18,0.94,0.19
0.86,283,242,58,17,0.943333333333,0.193333333333
0.87,284,239,61,16,0.946666666667,0.203333333333
0.88,284,235,65,16,0.946666666667,0.216666666667
0.89,286,234,66,14,0.953333333333,0.22
0.9,287,232,68,13,0.956666666667,0.226666666667
0.91,287,231,69,13,0.956666666667,0.23
0.92,287,231,69,13,0.956666666667,0.23
0.93,287,227,73,13,0.956666666667,0.243333333333
0.94,288,226,74,12,0.96,0.246666666667
0.95,288,222,78,12,0.96,0.26
0.96,288,221,79,12,0.96,0.263333333333
0.97,288,221,79,12,0.96,0.263333333333
0.98,289,220,80,11,0.963333333333,0.266666666667
0.99,290,218,82,10,0.966666666667,0.273333333333
1.0,290,215,85,10,0.966666666667,0.283333333333
1.01,291,213,87,9,0.97,0.29
1.02,291,211,89,9,0.97,0.296666666667
1.03,291,210,90,9,0.97,0.3
1.04,292,209,91,8,0.973333333333,0.303333333333
1.05,292,209,91,8,0.973333333333,0.303333333333
1.06,292,209,91,8,0.973333333333,0.303333333333
1.07,292,205,95,8,0.973333333333,0.316666666667
1.08,292,205,95,8,0.973333333333,0.316666666667
1.09,292,201,99,8,0.973333333333,0.33
1.1,292,201,99,8,0.973333333333,0.33
1.11,292,200,100,8,0.973333333333,0.333333333333
1.12,293,199,101,7,0.976666666667,0.336666666667
1.13,293,199,101,7,0.976666666667,0.336666666667
1.14,293,198,102,7,0.976666666667,0.34
1.15,293,193,107,7,0.976666666667,0.356666666667
1.16,293,192,108,7,0.976666666667,0.36
1.17,293,189,111,7,0.976666666667,0.37
1.18,293,187,113,7,0.976666666667,0.376666666667
1.19,293,187,113,7,0.976666666667,0.376666666667
1.2,293,185,115,7,0.976666666667,0.383333333333
1.21,293,182,118,7,0.976666666667,0.393333333333
1.22,293,179,121,7,0.976666666667,0.403333333333
1.23,293,179,121,7,0.976666666667,0.403333333333
1.24,293,177,123,7,0.976666666667,0.41
1.25,293,175,125,7,0.976666666667,0.416666666667
1.26,293,170,130,7,0.976666666667,0.433333333333
1.27,293,169,131,7,0.976666666667,0.436666666667
1.28,294,168,132,6,0.98,0.44
1.29,294,165,135,6,0.98,0.45
1.3,294,164,136,6,0.98,0.453333333333
1.31,295,161,139,5,0.983333333333,0.463333333333
1.32,295,160,140,5,0.983333333333,0.466666666667
1.33,295,159,141,5,0.983333333333,0.47
1.34,296,158,142,4,0.986666666667,0.473333333333
1.35,296,155,145,4,0.986666666667,0.483333333333
1.36,296,153,147,4,0.986666666667,0.49
1.37,296,152,148,4,0.986666666667,0.493333333333
1.38,296,150,150,4,0.986666666667,0.5
1.39,296,148,152,4,0.986666666667,0.506666666667
1.4,298,145,155,2,0.993333333333,0.516666666667
1.41,298,143,157,2,0.993333333333,0.523333333333
1.42,298,142,158,2,0.993333333333,0.526666666667
1.43,298,137,163,2,0.993333333333,0.543333333333
1.44,298,134,166,2,0.993333333333,0.553333333333
1.45,298,131,169,2,0.993333333333,0.563333333333
1.46,298,129,171,2,0.993333333333,0.57
1.47,298,128,172,2,0.993333333333,0.573333333333
1.48,298,127,173,2,0.993333333333,0.576666666667
1.49,298,125,175,2,0.993333333333,0.583333333333
1.5,298,122,178,2,0.993333333333,0.593333333333
1.51,298,119,181,2,0.993333333333,0.603333333333
1.52,298,119,181,2,0.993333333333,0.603333333333
1.53,298,118,182,2,0.993333333333,0.606666666667
1.54,298,115,185,2,0.993333333333,0.616666666667
1.55,298,115,185,2,0.993333333333,0.616666666667
1.56,298,115,185,2,0.993333333333,0.616666666667
1.57,298,111,189,2,0.993333333333,0.63
1.58,298,109,191,2,0.993333333333,0.636666666667
1.59,298,104,196,2,0.993333333333,0.653333333333
1.6,298,102,198,2,0.993333333333,0.66
1.61,298,102,198,2,0.993333333333,0.66
1.62,298,100,200,2,0.993333333333,0.666666666667
1.63,298,98,202,2,0.993333333333,0.673333333333
1.64,298,96,204,2,0.993333333333,0.68
1.65,298,91,209,2,0.993333333333,0.696666666667
1.66,298,90,210,2,0.993333333333,0.7
1.67,298,86,214,2,0.993333333333,0.713333333333
1.68,298,86,214,2,0.993333333333,0.713333333333
1.69,298,86,214,2,0.993333333333,0.713333333333
1.7,298,83,217,2,0.993333333333,0.723333333333
1.71,298,82,218,2,0.993333333333,0.726666666667
1.72,298,81,219,2,0.993333333333,0.73
1.73,298,79,221,2,0.993333333333,0.736666666667
1.74,299,77,223,1,0.996666666667,0.743333333333
1.75,299,77,223,1,0.996666666667,0.743333333333
1.76,300,76,224,0,1.0,0.746666666667
1.77,300,74,226,0,1.0,0.753333333333
1.78,300,72,228,0,1.0,0.76
1.79,300,69,231,0,1.0,0.77
1.8,300,69,231,0,1.0,0.77
1.81,300,67,233,0,1.0,0.776666666667
1.82,300,65,235,0,1.0,0.783333333333
1.83,300,64,236,0,1.0,0.786666666667
1.84,300,63,237,0,1.0,0.79
1.85,300,61,239,0,1.0,0.796666666667
1.86,300,61,239,0,1.0,0.796666666667
1.87,300,60,240,0,1.0,0.8
1.88,300,60,240,0,1.0,0.8
1.89,300,59,241,0,1.0,0.803333333333
1.9,300,59,241,0,1.0,0.803333333333
1.91,300,57,243,0,1.0,0.81
1.92,300,53,247,0,1.0,0.823333333333
1.93,300,50,250,0,1.0,0.833333333333
1.94,300,48,252,0,1.0,0.84
1.95,300,47,253,0,1.0,0.843333333333
1.96,300,44,256,0,1.0,0.853333333333
1.97,300,44,256,0,1.0,0.853333333333
1.98,300,44,256,0,1.0,0.853333333333
1.99,300,42,258,0,1.0,0.86
2.0,300,41,259,0,1.0,0.863333333333
2.01,300,40,260,0,1.0,0.866666666667
2.02,300,38,262,0,1.0,0.873333333333
2.03,300,34,266,0,1.0,0.886666666667
2.04,300,32,268,0,1.0,0.893333333333
2.05,300,32,268,0,1.0,0.893333333333
2.06,300,31,269,0,1.0,0.896666666667
2.07,300,30,270,0,1.0,0.9
2.08,300,29,271,0,1.0,0.903333333333
2.09,300,29,271,0,1.0,0.903333333333
2.1,300,28,272,0,1.0,0.906666666667
2.11,300,25,275,0,1.0,0.916666666667
2.12,300,25,275,0,1.0,0.916666666667
2.13,300,24,276,0,1.0,0.92
2.14,300,22,278,0,1.0,0.926666666667
2.15,300,21,279,0,1.0,0.93
2.16,300,20,280,0,1.0,0.933333333333
2.17,300,20,280,0,1.0,0.933333333333
2.18,300,20,280,0,1.0,0.933333333333
2.19,300,20,280,0,1.0,0.933333333333
2.2,300,20,280,0,1.0,0.933333333333
2.21,300,18,282,0,1.0,0.94
2.22,300,18,282,0,1.0,0.94
2.23,300,18,282,0,1.0,0.94
2.24,300,17,283,0,1.0,0.943333333333
2.25,300,16,284,0,1.0,0.946666666667
2.26,300,16,284,0,1.0,0.946666666667
2.27,300,14,286,0,1.0,0.953333333333
2.28,300,14,286,0,1.0,0.953333333333
2.29,300,14,286,0,1.0,0.953333333333
2.3,300,13,287,0,1.0,0.956666666667
2.31,300,12,288,0,1.0,0.96
2.32,300,12,288,0,1.0,0.96
2.33,300,11,289,0,1.0,0.963333333333
2.34,300,11,289,0,1.0,0.963333333333
2.35,300,10,290,0,1.0,0.966666666667
2.36,300,8,292,0,1.0,0.973333333333
2.37,300,8,292,0,1.0,0.973333333333
2.38,300,7,293,0,1.0,0.976666666667
2.39,300,6,294,0,1.0,0.98
2.4,300,6,294,0,1.0,0.98
2.41,300,6,294,0,1.0,0.98
2.42,300,5,295,0,1.0,0.983333333333
2.43,300,4,296,0,1.0,0.986666666667
2.44,300,4,296,0,1.0,0.986666666667
2.45,300,3,297,0,1.0,0.99
2.46,300,3,297,0,1.0,0.99
2.47,300,3,297,0,1.0,0.99
2.48,300,2,298,0,1.0,0.993333333333
2.49,300,2,298,0,1.0,0.993333333333
2.5,300,2,298,0,1.0,0.993333333333
2.51,300,2,298,0,1.0,0.993333333333
2.52,300,2,298,0,1.0,0.993333333333
2.53,300,2,298,0,1.0,0.993333333333
2.54,300,2,298,0,1.0,0.993333333333
2.55,300,2,298,0,1.0,0.993333333333
2.56,300,2,298,0,1.0,0.993333333333
2.57,300,2,298,0,1.0,0.993333333333
2.58,300,2,298,0,1.0,0.993333333333
2.59,300,2,298,0,1.0,0.993333333333
2.6,300,2,298,0,1.0,0.993333333333
2.61,300,2,298,0,1.0,0.993333333333
2.62,300,2,298,0,1.0,0.993333333333
2.63,300,2,298,0,1.0,0.993333333333
2.64,300,1,299,0,1.0,0.996666666667
2.65,300,1,299,0,1.0,0.996666666667
2.66,300,1,299,0,1.0,0.996666666667
2.67,300,1,299,0,1.0,0.996666666667
2.68,300,1,299,0,1.0,0.996666666667
2.69,300,1,299,0,1.0,0.996666666667
2.7,300,1,299,0,1.0,0.996666666667
2.71,300,1,299,0,1.0,0.996666666667
2.72,300,1,299,0,1.0,0.996666666667
2.73,300,1,299,0,1.0,0.996666666667
2.74,300,0,300,0,1.0,1.0
4.0,300,0,300,0,1.0,1.0
